Nick,Message,Timestamp
creamypjg,the mind probe,2019-01-22 23:09:31
mogunsnammo,underwater silurians,2019-01-22 23:09:31
chilledgrizzly,maddox had anxiety before anxiety was cool,2019-01-22 23:09:33
dyveklykan,release the myrka!,2019-01-22 23:09:34
sunshift,cute aliens,2019-01-22 23:09:36
metalunamutant2000,"location scenes are fine, the film can handle dark sets, but the video couldnt",2019-01-22 23:09:45
mightyjone,sillyurans,2019-01-22 23:09:45
dyveklykan,you get sea devils too.,2019-01-22 23:09:46
mistersp00n,we must try not to move our limbs skivvus,2019-01-22 23:09:47
philster401,only hundreds of years?,2019-01-22 23:09:53
mrmackem2,@captainjackscodpiece my sincere apologies,2019-01-22 23:09:53
t1gger65,sleestacks?,2019-01-22 23:09:54
toratora_tt,"sea devils,now we are talking",2019-01-22 23:10:00
f44444444,here come the derps,2019-01-22 23:10:01
captainjackscodpiece,@metalunamutant2000 good point. ok. i can forgive limitations,2019-01-22 23:10:07
metalunamutant2000,at last silurians are wearing clothes!!,2019-01-22 23:10:08
johnnyjlc,sushi alien,2019-01-22 23:10:10
toratora_tt,it concerns me,2019-01-22 23:10:12
oedipuserex,i prefer the land born kazoo variety of these aliens,2019-01-22 23:10:12
danfan69,"oh ocean man, take me by the hand",2019-01-22 23:10:13
dyveklykan,speak slower.,2019-01-22 23:10:13
kigf,cyber reptilians!,2019-01-22 23:10:14
drakooooon,:),2019-01-22 23:10:16
serenity39,they look lovecraftian,2019-01-22 23:10:16
laura_page,i wish they were showing resurrection of the daleks just because of how grim it is,2019-01-22 23:10:16
bigbadbull2000,"@metalunamutant2000 @captainjackscodpiece shooting on video made doctor who look cheap as hell, especially after season 23",2019-01-22 23:10:18
metalunamutant2000,well a shirt at least no pants,2019-01-22 23:10:20
captainjackscodpiece,@mrmackem2 the horror. the horror,2019-01-22 23:10:21
lakrids_pibe,i had a track suit like that in the 80s,2019-01-22 23:10:29
wolfoffenric,10 years at rada and i'm dressed like a damn iguana,2019-01-22 23:10:35
bitstorm_,ok,2019-01-22 23:10:36
toratora_tt,"hang on,let me plug in my hearing aid",2019-01-22 23:10:38
pup314,humans = derps usually in dw,2019-01-22 23:10:40
mogunsnammo,sweaty,2019-01-22 23:10:45
kamekazieguy,"hey tarpoc, you're parents must have hated you",2019-01-22 23:10:47
mitsukara,i like their uniforms,2019-01-22 23:10:47
mentalmidgetslayer,sahagin attacks!,2019-01-22 23:10:48
f44444444,haha,2019-01-22 23:10:51
quiksand,two,2019-01-22 23:10:54
techgambino,twitch hates dalek stories :),2019-01-22 23:10:55
captainjackscodpiece,@wolfoffenric :d,2019-01-22 23:10:59
bigedbarnham,i'm a student of exposition.,2019-01-22 23:11:00
captainjotaro,"""resurrection of the daleks"" is also tegan's departure story.",2019-01-22 23:11:02
dude_wheres_my_tardis,sea devils not silurians,2019-01-22 23:11:07
wuschj,sweaty,2019-01-22 23:11:11
florbotv,hell o,2019-01-22 23:11:13
dyveklykan,"on paper this probably works, but they were trying to split resources with the election.",2019-01-22 23:11:14
pup314,hahahahaha iguana would you rather be a rolling pepper pot?,2019-01-22 23:11:14
metalunamutant2000,"@bigbadbull2000 yep it just got worse, jnt begged for more location (i.e. film) but budget was reduced.",2019-01-22 23:11:14
laura_page,@pup314 what's a derp i'm brand new to the internet....,2019-01-22 23:11:16
comanderskittles,not in front of no have some dgnty,2019-01-22 23:11:16
oedipuserex,this guys.... eyebrown,2019-01-22 23:11:18
creamypjg,uniforms look like micheal jackson thriller,2019-01-22 23:11:22
realmadamstan,guyliner of rassilon,2019-01-22 23:11:22
mogunsnammo,marvellous oppotunity,2019-01-22 23:11:24
kamekazieguy,in the future eyeshadow is mandatory,2019-01-22 23:11:25
f44444444,hiya!!,2019-01-22 23:11:25
lakrids_pibe,i hate dalek stories. and cybermen,2019-01-22 23:11:28
serenity39,left tennant,2019-01-22 23:11:30
ukteresa,they must have been boiling in those outfits,2019-01-22 23:11:31
captainjotaro,@techgambino it's actually because the terry nation estate are greedy.,2019-01-22 23:11:37
toratora_tt,"what happened to turlough,he changed",2019-01-22 23:11:38
pup314,google derp,2019-01-22 23:11:38
laura_page,@captainjotaro that as well of course,2019-01-22 23:11:39
edmendo,they look like vistors from v,2019-01-22 23:11:39
hernco,classic ron and hermione,2019-01-22 23:11:40
f44444444,wait theyre not showing resurrection of the daleks ?!,2019-01-22 23:11:41
metalunamutant2000,i need sunglasses to watch this base at eth botton of teh ocean,2019-01-22 23:11:41
captainjackscodpiece,"you can do it, you can end the world!",2019-01-22 23:11:42
toratora_tt,tegan too,2019-01-22 23:11:49
sunshift,:),2019-01-22 23:11:50
manticorain,nice hairline,2019-01-22 23:11:51
pistachius,what eyebrows?,2019-01-22 23:11:53
drakooooon,:d,2019-01-22 23:11:58
quiksand,whose this spicy latina,2019-01-22 23:11:58
f44444444,tulough!,2019-01-22 23:12:04
danfan69,"tegan disappeared, is that necessary?",2019-01-22 23:12:05
florbotv,terry nation deal,2019-01-22 23:12:06
metalunamutant2000,@f44444444 nope no res rev or rememberance,2019-01-22 23:12:09
mogunsnammo,haircut,2019-01-22 23:12:09
the_bunk_,what happened to his hair?,2019-01-22 23:12:11
techgambino,at least tegan isn't wearing that terribly ill fitting outfit anymore,2019-01-22 23:12:12
brickie78,"according to the trivia, ""tegan acquires a bra between episodes 1 and 2"" :d",2019-01-22 23:12:13
dude_wheres_my_tardis,technically they are aquatic silurians but call sea devils,2019-01-22 23:12:13
realmadamstan,turlough sort your collar out mate,2019-01-22 23:12:13
kineticpause,type 57,2019-01-22 23:12:19
captainjotaro,"@f44444444 unfortunately, no.",2019-01-22 23:12:21
f44444444,youre kidding,2019-01-22 23:12:23
buenopixel,ginger sweat is how the tardis works,2019-01-22 23:12:24
quiksand,sweater :p,2019-01-22 23:12:26
lakrids_pibe,the only good cyberman storie was the one from torchwood with the cybergirlfriend,2019-01-22 23:12:32
metalunamutant2000,x-wing model scraped together into spaceship,2019-01-22 23:12:33
toratora_tt,"this is not tegan,this is chameleon",2019-01-22 23:12:33
ad0befl4shplay3r,um why,2019-01-22 23:12:38
f44444444,:(,2019-01-22 23:12:39
brickie78,turlough's wearing an old-fashioned wing collar. it's supposed to look like that,2019-01-22 23:12:39
florbotv,cant show daleks after destiny,2019-01-22 23:12:39
mitsukara,it's an x-wing!,2019-01-22 23:12:40
phallictrebek,space force,2019-01-22 23:12:41
samael75,its older code but checks out,2019-01-22 23:12:41
drjoshua1963,doctor look,2019-01-22 23:12:42
pup314,naw a messed up collar shows he is a bad boi,2019-01-22 23:12:46
drakooooon,:),2019-01-22 23:12:46
livinginvideo,tegan's wearing the album cover for armed forces,2019-01-22 23:12:47
dyveklykan,i blame reagan.,2019-01-22 23:12:52
realmadamstan,fluff,2019-01-22 23:12:52
creamypjg,i remember the cyberwoman,2019-01-22 23:12:54
florbotv,becausse of terry nation,2019-01-22 23:12:56
metalunamutant2000,@lakrids_pibe do not blashpeme,2019-01-22 23:12:57
f44444444,thats so dumb,2019-01-22 23:12:58
oedipuserex,a wild teegan appears. getting rid of her is uneffective,2019-01-22 23:13:00
kamekazieguy,"always look, before the thing happens :p",2019-01-22 23:13:01
djloekee27,my security clearance code is 1234567890,2019-01-22 23:13:02
wuschj,its all the way down,2019-01-22 23:13:04
captainjackscodpiece,@lakrids_pibe you are trolling us all. its not even decent torchwood for that season,2019-01-22 23:13:04
toratora_tt,nearly fluffed his lines,2019-01-22 23:13:07
coffeefilter,eyeliner ftw,2019-01-22 23:13:18
brickie78,ingrid pitt!,2019-01-22 23:13:23
kineticpause,sliding ?door,2019-01-22 23:13:26
mentalmidgetslayer,chrono trigger reptiloids,2019-01-22 23:13:27
warwytch,what happened to the five doctors anniversary special? not on the schedule?,2019-01-22 23:13:28
dyveklykan,anyone remember the queen of atlantis?,2019-01-22 23:13:29
captainjackscodpiece,"ingrid pitt, the queen of atlantis herself!",2019-01-22 23:13:29
pup314,are hot!,2019-01-22 23:13:31
laura_page,"not a fan of that dress tegan, you usually do better girlfriend",2019-01-22 23:13:32
fatsamurai007,"@livinginvideo i was thinking get happy, but i see it. :d",2019-01-22 23:13:34
bigbadbull2000,"@metalunamutant2000 yeah, the leap in production season 22 to 23 is really noticable. the mysterious planet looked as if it was shot in someone's backyard.",2019-01-22 23:13:38
lakrids_pibe,@captainjackscodpiece she was hot.,2019-01-22 23:13:38
creamypjg,that eyeshadow,2019-01-22 23:13:39
livinginvideo,"thriller, thriller night...",2019-01-22 23:13:40
serenity39,iiits loo tennent,2019-01-22 23:13:41
kamekazieguy,sudden dimeeeeeese,2019-01-22 23:13:42
seanpbrody,@livinginvideo isn't that the one with the elephants on it?,2019-01-22 23:13:44
captainjotaro,the terry nation estate asks for a lot of money to show the dalek stories not written by terry nation.,2019-01-22 23:13:44
comanderskittles,@toratora_tt i ment the tardis console room,2019-01-22 23:13:47
emblematic_,demeese?,2019-01-22 23:13:47
toratora_tt,why is a man playing a woman?,2019-01-22 23:13:48
spectatorlo_ol,she's the doctor.,2019-01-22 23:13:55
