Nick,Message,Timestamp
zigfried,fanservice,2019-01-22 21:26:32
london_1965_,doctor unimpressed,2019-01-22 21:26:36
colincant57,just an illusion,2019-01-22 21:26:36
jeckwelf,hello tegan,2019-01-22 21:26:36
dyveklykan,dressed to impress.,2019-01-22 21:26:37
comanderskittles,@toratora_tt i said i knew someone who loves him. i only have one lover now sweetheart,2019-01-22 21:26:37
roaminganon,:p,2019-01-22 21:26:37
deathkt_,:d,2019-01-22 21:26:38
cupoftea0,tegan nice outfit,2019-01-22 21:26:38
cookiemonster523,:d,2019-01-22 21:26:40
simongradio,as a kid i didn't like tegan watching it the first time round but as an adult i don't mind her so much,2019-01-22 21:26:41
london_1965_,:d,2019-01-22 21:26:42
dyveklykan,indeed.,2019-01-22 21:26:44
deathkt_,hm! who cares,2019-01-22 21:26:44
redqueenanya,doctor plz. appreciate beauty properly.,2019-01-22 21:26:44
theworldisatoilet,im the one whos going to marry her back off m8's,2019-01-22 21:26:49
anesthesiacat,good thing you put on that dress tegan,2019-01-22 21:26:51
roaminganon,he notices her as much as 12 noticed clara :d,2019-01-22 21:26:57
doomcoalition,come on pippin!!!!! it's time to kill these stowaways!,2019-01-22 21:26:59
monkeysniffer,flying corn flakes ?,2019-01-22 21:27:03
dyveklykan,cheetos ahead.,2019-01-22 21:27:05
mistersp00n,you've wandered into a toffee crisp advert,2019-01-22 21:27:07
toratora_tt,"of course,i forgot skittles,excuse me",2019-01-22 21:27:11
arbitrary_dmz,honey nut crunch,2019-01-22 21:27:15
ezco81,rice crispies are comin!,2019-01-22 21:27:15
spectatorlo_ol,she looks like the grill from fight club,2019-01-22 21:27:16
mrmusicman1212,wardrobe choices.... can i run with the doctor in this?,2019-01-22 21:27:16
war0c,he shoot acid out of flower on his pajama suit?,2019-01-22 21:27:18
kineticpause,tegan dress,2019-01-22 21:27:27
southernuk,bits of dried dogfood in spaaaace!,2019-01-22 21:27:28
mr_ithil,"first nyssa now tegan, we're getting a lot of fanservice",2019-01-22 21:27:30
dyveklykan,more pop in doctor who.,2019-01-22 21:27:32
khrin_sco,that is some wheely good acting!,2019-01-22 21:27:33
oliviablackstar,she never wears sensibile shoes...,2019-01-22 21:27:34
majestyc2k1,she is well-trimmed,2019-01-22 21:27:41
drakooooon,who's gonna win chat?,2019-01-22 21:27:43
anesthesiacat,how much speed are we do,2019-01-22 21:27:46
cupoftea0,where is bird man :d,2019-01-22 21:27:49
brickie78,"mark strickson the only one in that scene doing ""on board ship"" acting",2019-01-22 21:27:51
dyveklykan,keep breathing.,2019-01-22 21:27:58
roaminganon,where did nyssa get the extensions?,2019-01-22 21:27:59
redqueenanya,khrin_sco that was a really bad pun :p,2019-01-22 21:28:03
melikesong,@drakooooon me :),2019-01-22 21:28:08
rafael_de8,nice outfit tegan,2019-01-22 21:28:08
roaminganon,"sorry, tegan :d",2019-01-22 21:28:08
anesthesiacat,that's a huge damn switch,2019-01-22 21:28:09
southernuk,what a reassuringly large lever,2019-01-22 21:28:12
josephgioielli,this would have been less idiotic if it had just been set in 18th century earth.,2019-01-22 21:28:13
drakooooon,:),2019-01-22 21:28:13
spectatorlo_ol,:),2019-01-22 21:28:15
mistersp00n,that is her private laughing room,2019-01-22 21:28:16
draugur_,do you even what a flower looks like kid? @war0c,2019-01-22 21:28:16
cmc12345678war910111213,@mrmusicman1212 ya choices the companion have to think about :),2019-01-22 21:28:16
theworldisatoilet,haha it's an empty romm! ahaha,2019-01-22 21:28:19
c141c130,the recreational room,2019-01-22 21:28:21
khrin_sco,quite an extravagant space-toilet,2019-01-22 21:28:21
arbitrary_dmz,bad ui on/off different direction to lever,2019-01-22 21:28:25
josephgioielli,this is worse than a christmas panto,2019-01-22 21:28:35
drakooooon,:) wish they made a different laugh,2019-01-22 21:28:44
cupoftea0,boooooom,2019-01-22 21:28:47
comanderskittles,@toratora_tt its ok dont apogise my love,2019-01-22 21:28:49
jovetne,@arbitrary_dmz that bugs the heck out of me too.,2019-01-22 21:28:54
simongradio,oh no it isn't,2019-01-22 21:28:55
khrin_sco,...i'd give it a few minutes if i was you,2019-01-22 21:28:56
kineticpause,boom,2019-01-22 21:28:58
dyveklykan,different strokes...,2019-01-22 21:28:59
fuzzycorona,f,2019-01-22 21:28:59
watch_it_spaceman,with rings on their fingers and bells on their toes... captain wrack is a long way from the last chance salloon.,2019-01-22 21:29:05
toratora_tt,thx sweetums,2019-01-22 21:29:05
theworldisatoilet,cpt rack,2019-01-22 21:29:06
melikesong,"@josephgioielli agreed, but there's some plot reasons with the guardians that make it like this",2019-01-22 21:29:11
war0c,what do you call it cool guy?,2019-01-22 21:29:15
metebelis3,@simongradio heh heh,2019-01-22 21:29:25
