Nick,Message,Timestamp
aesthir,vulcan?,2019-01-22 21:46:48
deathkt_,reject,2019-01-22 21:46:50
bitstorm_,creepy guy,2019-01-22 21:46:51
marianunez40,#thankunext,2019-01-22 21:46:52
majestyc2k1,your mond to my mind,2019-01-22 21:46:52
toratora_tt,sourpls,2019-01-22 21:46:53
monkeysniffer,he wants her baby <3,2019-01-22 21:46:54
polaritylolol,what is love,2019-01-22 21:46:56
margflower,baby don't hurt me....,2019-01-22 21:46:57
jeckwelf,baby dont hurt me,2019-01-22 21:46:58
doom_or_doomy,what is love what is life,2019-01-22 21:46:59
robyn_plays,baby dont hurt me,2019-01-22 21:46:59
tranpanzer,baby don't hurt me,2019-01-22 21:47:00
mrsjmccrimmon,baby don't hurt me,2019-01-22 21:47:00
robogeoff,baby don't hurt me,2019-01-22 21:47:02
c141c130,in lust not love,2019-01-22 21:47:02
juanfro_,teagan don't hurt me,2019-01-22 21:47:03
kinasayuri,baby dont hurt me,2019-01-22 21:47:03
howel,what is love?? sourpls,2019-01-22 21:47:06
milknmiffle,oh baby don't hurt me,2019-01-22 21:47:08
jovetne,"what is love? baby, don't hurt me...",2019-01-22 21:47:08
kuupaorc,no more,2019-01-22 21:47:08
lyk2,what is love? baby don't hurt me,2019-01-22 21:47:09
mclarenmercedes_,"baby dont hurt me, no more",2019-01-22 21:47:10
watch_it_spaceman,"striker, more like stalker.",2019-01-22 21:47:13
khakicactus,baby don't hurt me,2019-01-22 21:47:14
milestails1986,two songs was quoted in the segment :d,2019-01-22 21:47:14
robyn_plays,no more,2019-01-22 21:47:15
anesthesiacat,wait the grid room,2019-01-22 21:47:15
cjmac_,"dont hurt me , no more",2019-01-22 21:47:16
polaritylolol,no more,2019-01-22 21:47:17
dimfringes,oh man don't hurt me,2019-01-22 21:47:18
kinasayuri,hahahaha i love this chat,2019-01-22 21:47:18
xeneri,"that time an eternal fell for an ""ephemeral""",2019-01-22 21:47:21
anesthesiacat,why isn't it the eye room,2019-01-22 21:47:23
yavichan,no more,2019-01-22 21:47:24
ooevil_goatoo369,@metebelis3 your're welcome by the way also inspired the look of dr,2019-01-22 21:47:24
mrsjmccrimmon,:d,2019-01-22 21:47:24
doctordiscofan,he wants her delicious brains,2019-01-22 21:47:25
stufew,"turncoat , turlough!",2019-01-22 21:47:25
changewinds,"@thedoctoroftheuniverse i don't find her terrible, but i do find the writing mediocre for the most part, though watching 5, i see a lot of influences",2019-01-22 21:47:26
pup314,"what is love? baby don't hurt me, don't hurt me no more.",2019-01-22 21:47:28
mightyjone,love is evol backwards,2019-01-22 21:47:29
ezco81,what is love?,2019-01-22 21:47:36
savoymills,what is love??,2019-01-22 21:47:36
coltonloveshoustonastros,what episode are we in now whovians,2019-01-22 21:47:36
illusivevetinari,knew that would happen in chat as soon as he said it,2019-01-22 21:47:40
yavichan,i just love this chat :d,2019-01-22 21:47:47
khrin_sco,a smacked bottom!,2019-01-22 21:47:48
polaritylolol,baby dont hurt me,2019-01-22 21:47:48
ram99a,turlough you fiend,2019-01-22 21:47:49
majestyc2k1,a door marked danger was the name of my band,2019-01-22 21:47:52
monkeysniffer,throw him to the floor,2019-01-22 21:47:52
lancelive,"""we should kiss him""",2019-01-22 21:47:53
mclarenmercedes_,"thanks haddaway, absolute banger",2019-01-22 21:48:05
mentalmidgetslayer,"adj ephemeral: lasting a very short time; short-lived. lasting but one day: noun anything short-lived, as certain insects.",2019-01-22 21:48:05
monkeysniffer,no kissing please,2019-01-22 21:48:08
luciangregory,"if you like companions being continually accosted, youre going to love peri.",2019-01-22 21:48:10
toratora_tt,turlough redeemed,2019-01-22 21:48:10
simongradio,well it didn't say keep out just danger,2019-01-22 21:48:10
roaminganon,"the doctor takes signs as a suggestion, like dry clean only :d",2019-01-22 21:48:12
euanthei,nash',2019-01-22 21:48:15
robogeoff,was he toking?,2019-01-22 21:48:16
metebelis3,@ooevil_goatoo369 i didn't that either.,2019-01-22 21:48:17
ram99a,the lawn chair now,2019-01-22 21:48:20
mightyjone,"howard jones....what is looove, anybody live anybody anyway?",2019-01-22 21:48:28
hzarim,tegan doesnt look bad as a woman,2019-01-22 21:48:49
ram99a,no one is to blame,2019-01-22 21:48:49
astralunicorn,guzzle,2019-01-22 21:49:03
watch_it_spaceman,"oops... mariner, more like stalker, that should have been.",2019-01-22 21:49:04
ram99a,enlightenment,2019-01-22 21:49:07
c141c130,fresh meat,2019-01-22 21:49:08
sleepydog404,looked it up :- sourpls is a twitch emote featuring a man dancing. it only works with the better twitch tv plug-in for web browsers. it is used to denote celebration or dancing on the part of the poster.,2019-01-22 21:49:17
khrin_sco,why didn't she get her own spin-off series: she's,2019-01-22 21:49:22
josephgioielli,a tepid cup of sea water,2019-01-22 21:49:23
doomcoalition,she said it,2019-01-22 21:49:32
monkeysniffer,the prize is a bag of corn,2019-01-22 21:49:34
ezco81,too close,2019-01-22 21:49:35
rafael_de8,title :p,2019-01-22 21:49:46
mistersp00n,:p stay and amuse me,2019-01-22 21:49:48
gysevenwho,gods of ragnarok,2019-01-22 21:49:50
dyveklykan,oh really?,2019-01-22 21:49:50
majestyc2k1,are you not amused??,2019-01-22 21:49:51
visutech,get it pumped,2019-01-22 21:49:54
monkeysniffer,she has toys ?,2019-01-22 21:49:54
roaminganon,ashildir's ancestor :d,2019-01-22 21:49:55
coffeefilter,walk it boy,2019-01-22 21:50:05
ezco81,walk the plank,2019-01-22 21:50:06
hayleymdraws,pirates,2019-01-22 21:50:06
astralunicorn,the plank!,2019-01-22 21:50:10
villagepeace,this isn't pokemon :(,2019-01-22 21:50:11
polaritylolol,:p,2019-01-22 21:50:14
xeneri,eternals are essentially super bored 1%ers :d,2019-01-22 21:50:14
savoymills,turlough,2019-01-22 21:50:15
mike9k1,toys :p,2019-01-22 21:50:19
illusivevetinari,what toys she talking about?,2019-01-22 21:50:23
c141c130,toys. that sounds....interesting,2019-01-22 21:50:24
sjslis,@sleepydog404 thank you,2019-01-22 21:50:26
gbthevamp,this lady is ready for her big finish adventures!,2019-01-22 21:50:34
southernuk,"right had to change the baby, did i miss much?",2019-01-22 21:50:36
monkeysniffer,id change but im not wearing anything,2019-01-22 21:50:38
robogeoff,don't change! i haven't ad enough of it,2019-01-22 21:50:43
bitstorm_,magikarg > the 5th doctor,2019-01-22 21:50:43
drakooooon,:),2019-01-22 21:50:47
mclarenmercedes_,doctor why don't you cha- oh wait,2019-01-22 21:50:48
jovetne,eternals are like the q-continuum on star trek.,2019-01-22 21:50:48
anesthesiacat,wheeee!,2019-01-22 21:50:53
majestyc2k1,keelhaul em!,2019-01-22 21:50:54
xhodocto385,f,2019-01-22 21:51:00
monkeysniffer,hurrraaay,2019-01-22 21:51:11
mightyjone,eternals are the 1%,2019-01-22 21:51:24
mistersp00n,i keep imagining tom servo floating up to give wrack a little kiss,2019-01-22 21:51:25
c141c130,we are q,2019-01-22 21:51:29
ooevil_goatoo369,@metebelis3 masque of the red death 1964 is as close as we'll get,2019-01-22 21:51:31
xhodocto385,humans :(,2019-01-22 21:51:32
doom_or_doomy,i can't be the only one staring at that vally,2019-01-22 21:51:36
jovetne,why turlough have a wedding band on?,2019-01-22 21:51:53
stufew,on the deck of the last chance saloon,2019-01-22 21:52:01
ram99a,murky mind,2019-01-22 21:52:01
margflower,spyyying,2019-01-22 21:52:02
hayleymdraws,i wasn't spyinzg,2019-01-22 21:52:02
mightyjone,theyre pooping the deck,2019-01-22 21:52:03
b930en,is this black guarding trilogy,2019-01-22 21:52:14
roaminganon,voice crack :d,2019-01-22 21:52:14
ram99a,i wasn't voice breaking,2019-01-22 21:52:15
majestyc2k1,he's a space prince or something,2019-01-22 21:52:16
mrsjmccrimmon,and you wanted it now,2019-01-22 21:52:18
lyk2,i wasnt spyyyiiing,2019-01-22 21:52:19
visutech,spuds deep before sunrise jim lad,2019-01-22 21:52:22
monkeysniffer,throw him to the floor,2019-01-22 21:52:29
hayleymdraws,bird box eyes are back,2019-01-22 21:52:34
polaritylolol,uh oh,2019-01-22 21:52:36
riccyr,loool his eyes,2019-01-22 21:52:38
ram99a,turlough eyes,2019-01-22 21:52:38
dyveklykan,keep staring.,2019-01-22 21:52:40
kdoomed,crazy eyes,2019-01-22 21:52:42
southernuk,creepy eyes,2019-01-22 21:52:42
c141c130,the eyes,2019-01-22 21:52:42
toratora_tt,bores me,2019-01-22 21:52:43
hzarim,what a freak,2019-01-22 21:52:47
kinasayuri,its so baaad,2019-01-22 21:52:47
xhodocto385,:),2019-01-22 21:52:49
euanthei,evil stare,2019-01-22 21:52:50
dimfringes,i don't trust that guy.,2019-01-22 21:52:52
majestyc2k1,space vegas,2019-01-22 21:52:55
howel,nice poker player,2019-01-22 21:52:57
ram99a,moar sail,2019-01-22 21:52:58
lyk2,glowy stuff,2019-01-22 21:53:01
southernuk,"ooh, chandelier station",2019-01-22 21:53:01
b930en,what episode is rhis,2019-01-22 21:53:03
ram99a,heave,2019-01-22 21:53:04
hayleymdraws,heeeeee,2019-01-22 21:53:05
gysevenwho,heeeeaaaave,2019-01-22 21:53:08
metebelis3,@ooevil_goatoo369 not sure if i've seen that... i always liked vincent in witchfinder general.,2019-01-22 21:53:10
ram99a,"c'mon chat, heave",2019-01-22 21:53:12
luduvir,ehhh,2019-01-22 21:53:13
robogeoff,tegan cut her again,2019-01-22 21:53:14
khakicactus,heave,2019-01-22 21:53:15
doom_or_doomy,every women on this show has such a huge valley why,2019-01-22 21:53:15
fuzzycorona,heeeve,2019-01-22 21:53:15
stgfloydfreak,e,2019-01-22 21:53:15
hayleymdraws,heeeeeeeeeeeeee,2019-01-22 21:53:16
ezco81,"heave ho, heave!",2019-01-22 21:53:17
jynersolives,this serial is excellent but surely not a kids show,2019-01-22 21:53:21
ram99a,put your back into it chat!,2019-01-22 21:53:22
jovetne,@b930en enlightenment 4/4,2019-01-22 21:53:22
xhodocto385,sourpls,2019-01-22 21:53:23
hzarim,sourpls sourpls sourpls,2019-01-22 21:53:24
whokn0ws54,always hated turlough,2019-01-22 21:53:26
yavichan,heave,2019-01-22 21:53:26
dyveklykan,perhaps it's a mercy 5 doctors doesn't get shown.,2019-01-22 21:53:27
mig_max,solar sails?,2019-01-22 21:53:28
ram99a,heave,2019-01-22 21:53:29
veruminsectator,:(,2019-01-22 21:53:29
mrmusicman1212,heave,2019-01-22 21:53:29
polaritylolol,heave,2019-01-22 21:53:36
toratora_tt,moonrakers,2019-01-22 21:53:36
strangedave,this is so wierd,2019-01-22 21:53:41
terry_cooper,it's just an illusion!,2019-01-22 21:53:41
majestyc2k1,maor heaving,2019-01-22 21:53:44
babu_02,moonraker,2019-01-22 21:53:45
savoymills,gotta hate turlough,2019-01-22 21:53:45
ooevil_goatoo369,@metebelis3 masque :),2019-01-22 21:53:54
metebelis3,@ooevil_goatoo369 ...and edward scissorhands. :d,2019-01-22 21:54:01
thehumblefellow,"""terrible james bond movies.""",2019-01-22 21:54:02
c141c130,5 doctors was the thing ever.,2019-01-22 21:54:06
mylegssusan,whens kings demons? :d,2019-01-22 21:54:07
mclarenmercedes_,moonraker - one of the worst bond movies ever,2019-01-22 21:54:19
michaeljayfoxy,@mylegssusan next,2019-01-22 21:54:20
ram99a,kings demons is coming,2019-01-22 21:54:21
xhodocto385,time,2019-01-22 21:54:21
the_monster_of_peladon,next,2019-01-22 21:54:27
majestyc2k1,maor sail,2019-01-22 21:54:42
polaritylolol,moar sail,2019-01-22 21:54:42
lyk2,moar sail!,2019-01-22 21:54:46
jovetne,@mylegssusan after this episode,2019-01-22 21:54:46
monkeysniffer,damn it keptain im giving her all shes got,2019-01-22 21:54:50
ezco81,its fully operational space beam!,2019-01-22 21:54:53
cjmac_,moonraker: dolly had braces!!!!,2019-01-22 21:54:57
luduvir,darkness,2019-01-22 21:54:58
simongradio,kings demons in about 8 mins,2019-01-22 21:55:01
scotchcraft,weaver!,2019-01-22 21:55:05
dimfringes,the power of darkness,2019-01-22 21:55:07
mizzy_dragora,more sale,2019-01-22 21:55:07
roaminganon,"more power, scotty!",2019-01-22 21:55:10
ezco81,power of darkness!,2019-01-22 21:55:16
majestyc2k1,go 110% on the reactor,2019-01-22 21:55:16
xhodocto385,darkness :),2019-01-22 21:55:17
strangedave,yes darkness my old friend,2019-01-22 21:55:20
ram99a,prepare for trippy stuff,2019-01-22 21:55:27
lyk2,head!,2019-01-22 21:55:28
josephgioielli,and now an interpretive dance,2019-01-22 21:55:28
xhodocto385,kingdom hearts xehanort darkness,2019-01-22 21:55:30
arbitrary_dmz,"oh no, mime",2019-01-22 21:55:31
shurado2432,final fantasy ix took that eye.,2019-01-22 21:55:32
monkeysniffer,her body fell off,2019-01-22 21:55:33
roaminganon,"i'm givin' her all she's got, captain!",2019-01-22 21:55:35
marshmallowned,:),2019-01-22 21:55:37
strangedave,:d,2019-01-22 21:55:42
xhodocto385,:) black pillar of darkness,2019-01-22 21:55:42
ezco81,"speak to me, come to me! :)",2019-01-22 21:55:44
josephgioielli,i am the spirit of the lamp,2019-01-22 21:55:44
milestails1986,its a trap! :),2019-01-22 21:55:50
ooevil_goatoo369,@metebelis3 check two dr phibes movies & theatre of blood,2019-01-22 21:55:51
illusivevetinari,this suddenly turned into kingdom hearts,2019-01-22 21:55:51
strangedave,she needs tums...,2019-01-22 21:55:53
ram99a,"no longer captain rack, now captain face",2019-01-22 21:55:53
mrbfox1,return the map!,2019-01-22 21:55:54
jovetne,good on tegan for remembering that,2019-01-22 21:55:56
changewinds,i am the floating head,2019-01-22 21:55:59
mentalmidgetslayer,deep thought,2019-01-22 21:56:01
lyk2,are you the keymaster?,2019-01-22 21:56:02
monkeysniffer,trans gender speaking head ?,2019-01-22 21:56:05
pup314,let the spice flow!,2019-01-22 21:56:05
khrin_sco,i hope someone tunes in right at this moment,2019-01-22 21:56:09
handcancel,black gaurdian intergalactic yoga,2019-01-22 21:56:10
magicmike042,she trying to get a...head... in the race,2019-01-22 21:56:22
ram99a,chat focus,2019-01-22 21:56:23
mclarenmercedes_,80s who loved floating didn't it,2019-01-22 21:56:25
toratora_tt,focus your mind,2019-01-22 21:56:26
babu_02,hocus pocus,2019-01-22 21:56:27
roaminganon,she turned into zordon,2019-01-22 21:56:28
xhodocto385,darkness darkness,2019-01-22 21:56:29
ram99a,focus,2019-01-22 21:56:30
khakicactus,focus,2019-01-22 21:56:32
stonieguygaming,bruh focus,2019-01-22 21:56:34
majestyc2k1,i ain't got noooo body....,2019-01-22 21:56:36
polaritylolol,focus chat,2019-01-22 21:56:36
lyk2,there is only zuuuuul!,2019-01-22 21:56:39
ram99a,focus chat focus,2019-01-22 21:56:39
anesthesiacat,oh,2019-01-22 21:56:40
zkx7,smash it,2019-01-22 21:56:40
arbitrary_dmz,focus,2019-01-22 21:56:40
kenpo_kid,focus your pocus,2019-01-22 21:56:42
changewinds,teagan seems to be better this serial even if she did get possessed for a bit again,2019-01-22 21:56:43
spectatorlo_ol,ruined,2019-01-22 21:56:47
longlivethee2s,she demands tilonal.,2019-01-22 21:56:48
khrin_sco,really doctor? on a white carpet!?,2019-01-22 21:56:50
jovetne,doesnt' work!,2019-01-22 21:56:50
ram99a,chat focus focus,2019-01-22 21:56:51
gysevenwho,fhooocus,2019-01-22 21:56:51
xhodocto385,darkness darkness darkness,2019-01-22 21:56:52
roaminganon,ikeaaaaaaaa,2019-01-22 21:56:52
polaritylolol,focus,2019-01-22 21:56:53
southernuk,foe cuss,2019-01-22 21:56:54
spicyneeko,"focus, chat",2019-01-22 21:56:54
mightyjone,"the answer to life, the universe and everything is.....",2019-01-22 21:56:54
handcancel,this was so much more imaginative than any american show when i first watched on pbs,2019-01-22 21:56:57
babu_02,is this the real life,2019-01-22 21:56:58
vivtheimplier,:),2019-01-22 21:57:00
ezco81,she went full glam,2019-01-22 21:57:00
doom_or_doomy,im just a poor boy nobody love me,2019-01-22 21:57:01
earthtobound,focus,2019-01-22 21:57:01
pup314,buy a ford focus,2019-01-22 21:57:02
london_1965_,focussssssssss,2019-01-22 21:57:02
southernuk,is this the real life?,2019-01-22 21:57:03
lyk2,locus,2019-01-22 21:57:03
arbitrary_dmz,"and now, bohemian rhapsody",2019-01-22 21:57:07
ram99a,how am i supposed to focus with all those floating heads?,2019-01-22 21:57:07
spectatorlo_ol,:(,2019-01-22 21:57:08
kigf,42 heads!,2019-01-22 21:57:10
aeontrinity76,4#,2019-01-22 21:57:11
dimfringes,that's a lot o',2019-01-22 21:57:13
la_villanelle,bohemian rhapsody,2019-01-22 21:57:15
ram99a,focus,2019-01-22 21:57:15
london_1965_,focccsssss,2019-01-22 21:57:15
ezco81,is it just fantasy?,2019-01-22 21:57:16
bitstorm_,potus potus potus,2019-01-22 21:57:20
scrap104,:(,2019-01-22 21:57:20
mightyjone,or just fantasy,2019-01-22 21:57:22
fleetmachine,humm.. witch one i do to have focused?,2019-01-22 21:57:24
toratora_tt,queen,2019-01-22 21:57:26
riccyr,just take the rug up...,2019-01-22 21:57:27
ram99a,vacuum,2019-01-22 21:57:28
stufew,"rookie error, doctor",2019-01-22 21:57:29
mojorising42,take the rug,2019-01-22 21:57:31
margflower,take the carpet,2019-01-22 21:57:31
roaminganon,"i see a little silhouette-a of a man, scaramouche, scaramouche, do you do the fandango?",2019-01-22 21:57:33
jovetne,they didn't get it all,2019-01-22 21:57:34
ram99a,vacuum it,2019-01-22 21:57:39
kdoomed,slingshot it onto her ship,2019-01-22 21:57:39
gbthevamp,galileo! galileo!,2019-01-22 21:57:42
changewinds,oh no need a vaccumm,2019-01-22 21:57:43
bostonpolarbear,"oh, no! crickets!",2019-01-22 21:57:46
strawberryrosegarden,"just take the whole carpet, man :d",2019-01-22 21:57:47
toratora_tt,every lady_jay_ st bit of evil,2019-01-22 21:57:48
cmc12345678war910111213,get the hoover quick :d,2019-01-22 21:57:48
kenpo_kid,i would have just picked up the rug,2019-01-22 21:57:49
talyus_gohrann,not the confetti,2019-01-22 21:57:50
spectatorlo_ol,alot of running,2019-01-22 21:57:54
spidweb,it's a space rug. it weighs like 5000 pounds.,2019-01-22 21:57:56
dimfringes,deck !!!,2019-01-22 21:57:57
ram99a,:d work on your cardio doctor,2019-01-22 21:58:02
ooevil_goatoo369,7 bits left,2019-01-22 21:58:03
id6016,no air in space by the way,2019-01-22 21:58:05
icausfalling,@yt_endergirl day of the daleks part 3,2019-01-22 21:58:08
hayleymdraws,yeet,2019-01-22 21:58:09
dammititsnate,bizarro,2019-01-22 21:58:15
aquatzar,take a chance on me ***,2019-01-22 21:58:15
majestyc2k1,boom,2019-01-22 21:58:24
dammititsnate,explosions,2019-01-22 21:58:24
polaritylolol,thats no moon,2019-01-22 21:58:26
draugur_,they had air on the decks id6016,2019-01-22 21:58:28
lyk2,splosion!,2019-01-22 21:58:29
jive_turkey1999,and booom,2019-01-22 21:58:31
talyus_gohrann,kaboom of rassilon,2019-01-22 21:58:34
stonieguygaming,oh come on doc u just blew up the 3rd deathstar,2019-01-22 21:58:36
cmc12345678war910111213,"poor doctor, that maze of hallways tires you out",2019-01-22 21:58:39
pup314,oh my god they already explained why there is air on deck.,2019-01-22 21:58:41
khrin_sco,*bbc board meeting* - they want to do an episode about space.. ships? - in space?,2019-01-22 21:58:42
icausfalling,and bewmmm,2019-01-22 21:58:43
c141c130,moonraker was built by drax industries. and had the woman who fell to earth. and the metal teeth guy too.,2019-01-22 21:58:44
pamgriffon,bakoom!,2019-01-22 21:58:50
costia,megumin approves,2019-01-22 21:58:51
mizzy_dragora,boom,2019-01-22 21:58:51
spectatorlo_ol,more fun,2019-01-22 21:59:02
vivtheimplier,ace,2019-01-22 21:59:11
glennrules,are you all enjoying this story,2019-01-22 21:59:16
majestyc2k1,space wind,2019-01-22 21:59:18
xhodocto385,eternals are nobodies,2019-01-22 21:59:18
sandaradarklordofall,empty nothings....awww,2019-01-22 21:59:21
metebelis3,@ooevil_goatoo369 just found a great vincent price box set on amazon. might have to...,2019-01-22 21:59:22
spidersplat,wind in space :d,2019-01-22 21:59:25
southernuk,chill winston,2019-01-22 21:59:27
monkeysniffer,im a empty nothing but im ok with it,2019-01-22 21:59:28
mistersp00n,dont look at the camera leee! :d,2019-01-22 21:59:32
anesthesiacat,space wind,2019-01-22 21:59:38
dyveklykan,"still, at least we get a rubbish robot soon, eh.",2019-01-22 21:59:41
pup314,solar wind duh,2019-01-22 21:59:46
toratora_tt,limp,2019-01-22 21:59:57
monkeysniffer,limpy sails are not cool,2019-01-22 21:59:58
posty_stoney,when will pokmon return? :(,2019-01-22 22:00:00
c141c130,other ship is blocking their solar wind,2019-01-22 22:00:04
id6016,@spidersplat wolar sails are a real thing,2019-01-22 22:00:08
costia,cheater,2019-01-22 22:00:10
luduvir,beep,2019-01-22 22:00:11
ooevil_goatoo369,@metebelis3 enjoy!,2019-01-22 22:00:11
dimfringes,i forgot about the celery until just now.,2019-01-22 22:00:19
toratora_tt,pokemon left with adric,2019-01-22 22:00:22
hzarim,the tardis is in my mind!,2019-01-22 22:00:23
jovetne,"""oh, probably did it a world of good!"" :d",2019-01-22 22:00:24
mrmusicman1212,oh thats where i parked!,2019-01-22 22:00:28
riccyr,possesive boyfriend,2019-01-22 22:00:28
anesthesiacat,k bye tegan,2019-01-22 22:00:29
roaminganon,this would have been interesting if they'd made a reference to this episode in ghost monument with its great chase storyline.,2019-01-22 22:00:30
hayleymdraws,oof dude.,2019-01-22 22:00:30
ram99a,"mariner, you fiend",2019-01-22 22:00:31
strawberryrosegarden,probably did it a world of good :d,2019-01-22 22:00:31
khrin_sco,"*looks up dictionary definition of ""plot contrivance""* - ah, a picture of this scene",2019-01-22 22:00:32
changewinds,sure you can take teagan hostage,2019-01-22 22:00:36
spidweb,"back in a mo', tegan. have to throw a lady out into hard vacuum.",2019-01-22 22:00:39
falloutboy89,:(,2019-01-22 22:00:40
cmc12345678war910111213,poor tegan,2019-01-22 22:00:40
boeingsevenfourseven,this is as about as good as classic who got in the 1980s,2019-01-22 22:00:44
fanofmyles,it is an ancient mariner and he stoppeth one of three,2019-01-22 22:00:50
monkeysniffer,throw him to the floor,2019-01-22 22:00:56
impoke_,f,2019-01-22 22:00:59
tardis1916,this was one of my favorites in seeing sailing in space,2019-01-22 22:01:00
spidersplat,@id6016 solar wind yes but thats not what they said.,2019-01-22 22:01:03
metebelis3,@ooevil_goatoo369 weirdly no pit and the pendulum tho.,2019-01-22 22:01:09
roaminganon,you will obey me,2019-01-22 22:01:09
ewalden,telling a timelord he has no time left is like telling an ocean it is out of fish..,2019-01-22 22:01:12
hayleymdraws,nooooo,2019-01-22 22:01:14
majestyc2k1,weeeeee,2019-01-22 22:01:19
dixonium,this is as good as classic who got full stop! this is my favorite story.,2019-01-22 22:01:24
southernuk,creepy,2019-01-22 22:01:26
luduvir,nnnoooooooooooooo,2019-01-22 22:01:29
monkeysniffer,did we win ?,2019-01-22 22:01:29
pup314,oh my god they said it was solar wind in the first episode,2019-01-22 22:01:31
the_bunk_,@roaminganon was just thinking that! it felt like series 11 only referenced new who but not the classic series,2019-01-22 22:01:37
strangedave,:d,2019-01-22 22:01:39
handcancel,@dixonium +1 one of the 5th's standouts,2019-01-22 22:01:51
mistersp00n,@dixonium you're very right!,2019-01-22 22:01:57
wendellmn,the first episode was a long time ago,2019-01-22 22:01:57
c141c130,lost interest,2019-01-22 22:01:58
metebelis3,"""fascinating""",2019-01-22 22:01:59
itsjayfolks,"""what is this thing you call...love.? your eyes, why water fall from them?""",2019-01-22 22:02:10
strawberryrosegarden,space city?,2019-01-22 22:02:14
spectatorlo_ol,fortress of lights,2019-01-22 22:02:15
lyk2,"what is grief, baby, you hurt me, ou hurt me,",2019-01-22 22:02:15
xhodocto385,light and darkness,2019-01-22 22:02:18
dimfringes,ooh!,2019-01-22 22:02:20
lyk2,no? :),2019-01-22 22:02:23
roaminganon,:p nice set,2019-01-22 22:02:26
c141c130,*he lost interest in tegan,2019-01-22 22:02:26
southernuk,dun dum dun,2019-01-22 22:02:26
jonendorf,world of light,2019-01-22 22:02:32
spectatorlo_ol,black and white,2019-01-22 22:02:34
xhodocto385,final battle of kh3,2019-01-22 22:02:35
ooevil_goatoo369,@metebelis3 ?? plenty of other ways to find it,2019-01-22 22:02:35
hayleymdraws,the birbmen are bacc,2019-01-22 22:02:36
majestyc2k1,the egg of rassilon,2019-01-22 22:02:36
xeneri,"two guardians, no waiting",2019-01-22 22:02:39
costia,a lamp. good game ewz,2019-01-22 22:02:40
mclarenmercedes_,fwhite guardian,2019-01-22 22:02:40
dixonium,"what is love? baby, don't hurt me...",2019-01-22 22:02:45
rafael_de8,the egg of rassilon :),2019-01-22 22:02:45
xhodocto385,:p sora vs xehanort,2019-01-22 22:02:46
southernuk,the perspex faberge egg!!,2019-01-22 22:02:46
cupcake037,oh great not the guardians,2019-01-22 22:02:47
xhodocto385,kingdom hearts 3,2019-01-22 22:02:56
savoymills,fwhite guardian,2019-01-22 22:02:57
johnniles,others shall do it for me,2019-01-22 22:02:57
brickie78,it's that glowing orb that the prez put his hands on,2019-01-22 22:02:57
sgmplays,***,2019-01-22 22:02:59
mclarenmercedes_,it dont matter if youre black or fwhite,2019-01-22 22:03:00
dimfringes,little bird !,2019-01-22 22:03:01
kdoomed,be right back,2019-01-22 22:03:02
mistersp00n,mmmust not look at the dove's eyess....,2019-01-22 22:03:03
monkeysniffer,bird head man :d,2019-01-22 22:03:03
lyk2,birbs?,2019-01-22 22:03:03
khrin_sco,those headpieces are... bold choices,2019-01-22 22:03:03
jeckwelf,that dove,2019-01-22 22:03:05
cupoftea0,bird men,2019-01-22 22:03:05
ckormac,are we kingdom hearts now,2019-01-22 22:03:07
jonendorf,galeem,2019-01-22 22:03:07
valeyard_x,the pigeons,2019-01-22 22:03:08
scotchcraft,this is not good,2019-01-22 22:03:12
retro_omegax,bob ross was right :|,2019-01-22 22:03:12
ezco81,birds are too much,2019-01-22 22:03:12
improove_things,:d,2019-01-22 22:03:19
jdrago14,:) darkness,2019-01-22 22:03:19
drakooooon,the light shines upon the darkness of the light,2019-01-22 22:03:19
strawberryrosegarden,bird,2019-01-22 22:03:20
majestyc2k1,powa!!,2019-01-22 22:03:24
heroiclogic,time bandits!,2019-01-22 22:03:27
qwurky1,tea light of rassilon,2019-01-22 22:03:27
xhodocto385,yes ckormac,2019-01-22 22:03:29
dimfringes,bird law !,2019-01-22 22:03:31
mitsukara,"i have to say, if not for the black guardian being such a great ham, these guardians would be so incredibly boring",2019-01-22 22:03:33
michebelfast,a bird on the head is worth two in the bush.,2019-01-22 22:03:34
sabanem42,i will give you the earth!,2019-01-22 22:03:34
gysevenwho,birb fashion,2019-01-22 22:03:34
improove_things,love doves ^^,2019-01-22 22:03:34
toratora_tt,so be it,2019-01-22 22:03:37
monkeysniffer,bird head people,2019-01-22 22:03:37
mitsukara,turlough's cool though,2019-01-22 22:03:39
xavier0818,sounds like some kingdom hearts ish,2019-01-22 22:03:42
comanderskittles,@toratora_tt woould you like me to cosplay as adric or in drag as nyssa or tegen,2019-01-22 22:03:44
kinhalchemist,fwhite,2019-01-22 22:03:44
hayleymdraws,plot twist,2019-01-22 22:03:44
ezco81,:d,2019-01-22 22:03:47
fuzzycorona,pokemon black and white,2019-01-22 22:03:48
sabanem42,then answer to life the universe and everything!!!,2019-01-22 22:03:49
valeyard_x,no five doctors?,2019-01-22 22:03:49
metebelis3,one way to decide... peck heads!,2019-01-22 22:03:50
howel,fwhite,2019-01-22 22:04:01
khrin_sco,"doctor: disguising murder as ""oopsie!"" since 1963",2019-01-22 22:04:02
jovetne,turlough's redemption at hand,2019-01-22 22:04:02
spidweb,"""we pushed through the hole into deep space. they screamed and begged for their lives. it ruled!!!""",2019-01-22 22:04:03
