Nick,Message,Timestamp
sunshift,"oh, here we go with the grand tour again",2019-01-22 23:29:41
bitstorm_,:(,2019-01-22 23:29:44
mylegssusan,@dude_wheres_my_tardis :d,2019-01-22 23:29:44
drakooooon,:) that was a very stiff fall,2019-01-22 23:29:51
death2gnomes,k9 is next doctor?,2019-01-22 23:29:52
pup314,he'd regenerate with gills,2019-01-22 23:29:52
kamekazieguy,k-9 is in croydon,2019-01-22 23:29:58
death2gnomes,@bitstorm_,2019-01-22 23:29:58
thefezman,@arbitrary_dmz might need a bigger bit :d,2019-01-22 23:30:03
mogunsnammo,tremendous,2019-01-22 23:30:06
toratora_tt,do not adjust your sets,2019-01-22 23:30:12
dude_wheres_my_tardis,"grand tour using cgi smoke when they say ""hammonds laps going well""",2019-01-22 23:30:16
pup314,k-9 is in e space with romana,2019-01-22 23:30:19
dude_wheres_my_tardis,shame on,2019-01-22 23:30:22
mogunsnammo,hammonds laps going well,2019-01-22 23:30:25
toratora_tt,normal service will be resumed as soon as possible,2019-01-22 23:30:38
ceequa,the doctor died from drowning in turn left. it was implied he died before he could regenerate.,2019-01-22 23:30:44
0uchthathurt,is this nyssa ceray,2019-01-22 23:30:48
kamekazieguy,tegan's lap going even better,2019-01-22 23:30:49
comanderskittles,@toratora_tt is it ok if we stop the joke now i dont wanna get baned,2019-01-22 23:30:52
metalunamutant2000,@mylegssusan next regereration he turns into abe sapien,2019-01-22 23:30:53
cupcake037,"@kamekazieguy in croydon, e-space, and gallifrey",2019-01-22 23:30:53
thedigitalgnome,@mylegssusan no because the doctor is practically invincible for a while after regenerating,2019-01-22 23:30:54
mylegssusan,can ye grand tour guys not get adblock? :/,2019-01-22 23:30:56
seanpbrody,k9 is on gallifrey with leela,2019-01-22 23:30:57
death2gnomes,these are the outer limits @toratora_tt,2019-01-22 23:31:02
bitstorm_,"there is a tardis graveyard, i have just been reading the lore",2019-01-22 23:31:04
cupcake037,or possibly 2 on gallifrey at this point idk,2019-01-22 23:31:14
mogunsnammo,you cant mend people can you,2019-01-22 23:31:16
elkestra,@dude_wheres_my_tardis doubt it...,2019-01-22 23:31:18
lobxter,check out stream,2019-01-22 23:31:21
toratora_tt,skittles you were only joking?,2019-01-22 23:31:27
koren_,sourpls,2019-01-22 23:31:30
sunshift,"it's fine, i just mute the stream, it's not like i'm missing anything",2019-01-22 23:31:39
mylegssusan,@metalunamutant2000 yes! that'd be,2019-01-22 23:31:40
southernuk,"dude, where's my tardis?",2019-01-22 23:31:41
dude_wheres_my_tardis,"@elkestra it clearly is, is entertainment they fake everything",2019-01-22 23:31:49
toratora_tt,"my heart is broken,how could you do this to me",2019-01-22 23:31:49
morgulgor,ah peter davidson,2019-01-22 23:31:57
0uchthathurt,don't be silly you can't mend adric can you,2019-01-22 23:31:57
kamekazieguy,"k-9 is on gallirey, in e-space and croydon.",2019-01-22 23:31:58
sunshift,and with other streamers i don't want to block to support,2019-01-22 23:31:59
khevor,"romana was the smartest, adric was the brattiest, nyssa was the stiffest, tegan was the whiniest, turd was the dippiest... ugh",2019-01-22 23:32:08
mylegssusan,i finally got jellybabies today but wrong doctor :(,2019-01-22 23:32:08
sequentialcircuits,@bitstorm_ ohhhh that sounds interesting,2019-01-22 23:32:12
roaminganon,i do like the dunka-dunka music for davison and colin,2019-01-22 23:32:13
mortenvmusic,drum machine beat,2019-01-22 23:32:20
kamekazieguy,as well as all over a school hall,2019-01-22 23:32:20
mogunsnammo,ikeaaa,2019-01-22 23:32:21
coffeefilter,run..run now..run fast..run far,2019-01-22 23:32:22
rafael_de8,simple,2019-01-22 23:32:24
lockark,drunkfist doctor?,2019-01-22 23:32:24
koren_,docta! :(,2019-01-22 23:32:24
dude_wheres_my_tardis,splosh!,2019-01-22 23:32:36
mogunsnammo,that was a wicked elbow by the doc,2019-01-22 23:32:37
morgulgor,mind the scenery,2019-01-22 23:32:38
drakooooon,"how is ""best meme"" being checked by mods?",2019-01-22 23:32:39
sprokkit,f,2019-01-22 23:32:42
rafael_de8,f,2019-01-22 23:32:44
comanderskittles,i thought you new that,2019-01-22 23:32:50
cleotheya,doctah,2019-01-22 23:32:51
sequentialcircuits,leela = smartest,2019-01-22 23:32:53
metalunamutant2000,"dont forget fan theory that timelord regeneration gives partial immunity to what caused the regen to being with, tom baker fell, but the fall didnt kill. tennant in end of time",2019-01-22 23:32:57
matics27,regeneration time :),2019-01-22 23:32:59
sequentialcircuits,rose = hottest,2019-01-22 23:32:59
dude_wheres_my_tardis,cpr? no ok...,2019-01-22 23:33:00
strawberryrosegarden,he's been int he water for two seconds he's drowned,2019-01-22 23:33:02
roaminganon,not a very secure helmet if it jiggles when he knocks it :d,2019-01-22 23:33:02
kdoomed,dont cpr?,2019-01-22 23:33:02
coffeefilter,instantly drowned! it was a,2019-01-22 23:33:07
toratora_tt,doc turns into a sea,2019-01-22 23:33:11
20dgasaw,ello',2019-01-22 23:33:11
realmadamstan,<3,2019-01-22 23:33:11
marianunez40,why do they always say there's nothing you can do? lol.,2019-01-22 23:33:13
metebelis3,great underwater shots of pd,2019-01-22 23:33:19
draugur_,"oh wow, report that drakooooon, i will too",2019-01-22 23:33:21
dyveklykan,a water tank that should have been heated...,2019-01-22 23:33:22
mylegssusan,it was all a ploy :|,2019-01-22 23:33:23
lockark,is the reactor cooling water or something?,2019-01-22 23:33:24
southernuk,"two hearts, doctor?",2019-01-22 23:33:24
chesscape,instant drowning,2019-01-22 23:33:26
mortenvmusic,we must just give up tegan :(,2019-01-22 23:33:31
kamekazieguy,coz turlough is a wuss,2019-01-22 23:33:34
c141c130,must be a pile of skulls around somewhere,2019-01-22 23:33:39
thedigitalgnome,@mylegssusan but the doctor can be killed during regeneration e.g the impossible astronaut,2019-01-22 23:33:41
sunshift,"he's like"" i'm the doctor now :p """,2019-01-22 23:33:44
marianunez40,i take it that the sixth doctor starts tomorrow?,2019-01-22 23:33:46
lordveneral,just banging the door :d,2019-01-22 23:33:46
mordalsin,why's that guy knocking on the wall?,2019-01-22 23:33:48
shibz777,they just left him,2019-01-22 23:33:49
sequentialcircuits,aquadoc,2019-01-22 23:33:50
drakooooon,@marianunez40 the same reason why they dont avoid saying it,2019-01-22 23:33:53
toratora_tt,"hey maria,hope you are doing well",2019-01-22 23:33:53
metalunamutant2000,@marianunez40 well theres nothing you can do if you want to stay dry,2019-01-22 23:33:54
mylegssusan,great banging :d,2019-01-22 23:33:55
savoymills,turlough = trash,2019-01-22 23:33:56
livinginvideo,are we sure turlough is good?,2019-01-22 23:33:58
moeaze,why i cant chat,2019-01-22 23:33:59
joelirl,doctor who is all wet,2019-01-22 23:34:02
0uchthathurt,only has wt,2019-01-22 23:34:06
realmadamstan,phwoarrr wet vet <3,2019-01-22 23:34:08
moeaze,turlowww trash baby,2019-01-22 23:34:12
manticorain,fresh water,2019-01-22 23:34:14
tardis1916,old submarine?,2019-01-22 23:34:17
kamekazieguy,doctor whet,2019-01-22 23:34:18
strawberryrosegarden,"wet five, ooh la la",2019-01-22 23:34:18
adomnom,he's so moist,2019-01-22 23:34:19
lordveneral,turlough is trying to actively kill the doctor,2019-01-22 23:34:20
savoymills,doctor wet,2019-01-22 23:34:21
failedvegan,i bet there is a dry set of clothing by a close by.,2019-01-22 23:34:24
mortenvmusic,fwet,2019-01-22 23:34:25
costia,terra cota army?,2019-01-22 23:34:29
mitsukara,maybe the coat is semi-waterproof,2019-01-22 23:34:30
mightyjone,wet wet wet,2019-01-22 23:34:32
drakooooon,:),2019-01-22 23:34:33
mogunsnammo,wakey wakey,2019-01-22 23:34:33
marianunez40,"i @metalunamutant2000 , but everybody it on the show.",2019-01-22 23:34:33
wuschj,"that one guard was like a furloghed tsa screener. please open the door, oh no ok not getting paid anyways",2019-01-22 23:34:34
toratora_tt,moe not enough space,2019-01-22 23:34:35
comanderskittles,@toratora_tt i hope you are kidding,2019-01-22 23:34:37
kamekazieguy,samurai sea devils,2019-01-22 23:34:39
mortenvmusic,sea devils,2019-01-22 23:34:40
jive_turkey1999,sea awakens,2019-01-22 23:34:41
sequentialcircuits,turlough exists to make adric look better,2019-01-22 23:34:44
mikeylugo,what in the name is this,2019-01-22 23:34:45
lordveneral,giant snapping turtles!,2019-01-22 23:34:47
mylegssusan,why do these look so bad when the 70s ones looked so good :/,2019-01-22 23:34:50
manticorain,wet and scientist,2019-01-22 23:34:52
pup314,i prefer wet peter over blue peter.,2019-01-22 23:34:52
hernco,but underneath all that they really look like neve macintosh,2019-01-22 23:34:53
drakooooon,:) chicken,2019-01-22 23:34:55
roaminganon,at least he wasn't dunking in freezing weather like jodie was fliming the witchfinders,2019-01-22 23:34:57
toratora_tt,of course silly,2019-01-22 23:34:58
erniefenix23,ghdorah clan,2019-01-22 23:35:00
bitstorm_,soggy leek,2019-01-22 23:35:13
costia,"@mylegssusan more ""cg"" less physical effects",2019-01-22 23:35:17
comanderskittles,oh you,2019-01-22 23:35:17
metalunamutant2000,"i think davison's doctor finally starts to really shine this season, despite a few dodgy stories which he had before this",2019-01-22 23:35:20
kamekazieguy,evil smirk,2019-01-22 23:35:26
captainjackscodpiece,sea devils were always more cuddly than scary,2019-01-22 23:35:26
mogunsnammo,adric loves chicken,2019-01-22 23:35:30
joelirl,activate matlock?,2019-01-22 23:35:34
rioseblade,eggsalad,2019-01-22 23:35:38
kamekazieguy,"yh, this is def davison's season",2019-01-22 23:35:39
jive_turkey1999,egg salad,2019-01-22 23:35:46
morgulgor,i want flashing lightbulb on my head,2019-01-22 23:35:48
samael75,eggsalad,2019-01-22 23:35:51
0uchthathurt,the only good turtle is a dead turtle! come on you apes you wanna live forever!,2019-01-22 23:35:52
kamekazieguy,pity troughton told him to only do three years,2019-01-22 23:35:53
elkestra,those warriors are in much better condition.... they haven't needed to raid fishing villages for the nets to wear :d,2019-01-22 23:35:54
mightyjone,egg cement,2019-01-22 23:35:55
toratora_tt,meanwhile.........,2019-01-22 23:35:56
phallictrebek,cervix?,2019-01-22 23:35:56
captainjackscodpiece,@mentalmidgetslayer the run of stories after this one are rock solid,2019-01-22 23:36:04
sequentialcircuits,did they go from shooting film to video in 80's which could explain quality differences,2019-01-22 23:36:10
draugur_,ok got my report in :|,2019-01-22 23:36:11
dyveklykan,sauvix.,2019-01-22 23:36:12
captainjackscodpiece,davison ended on a high note,2019-01-22 23:36:12
lordveneral,welp turlough just killed a guy,2019-01-22 23:36:16
thedoctoroftheuniverse,davison gets better he should have stayed longer.,2019-01-22 23:36:16
dude_wheres_my_tardis,ouch,2019-01-22 23:36:16
c141c130,dr no hoodies,2019-01-22 23:36:21
mylegssusan,f,2019-01-22 23:36:22
arbitrary_dmz,i think they need another 2 minutes on defrost,2019-01-22 23:36:23
toratora_tt,40 episodes later........,2019-01-22 23:36:23
docmemory,she has...,2019-01-22 23:36:30
metalunamutant2000,@joelirl matlock is also frozen in the silurian cryo chamber,2019-01-22 23:36:34
savoymills,c'mon guys kill turlough please,2019-01-22 23:36:39
mogunsnammo,murkage,2019-01-22 23:36:39
wuschj,"the sets on this are super impressive though, must have been a cool location to shoot at",2019-01-22 23:36:49
organic_fertiliser,im no loss to the doctor,2019-01-22 23:36:53
mylegssusan,damp doc yuck,2019-01-22 23:36:54
khrin_sco,cervix? awkward name,2019-01-22 23:36:56
savoymills,asmr,2019-01-22 23:36:57
matics27,:(,2019-01-22 23:36:58
sunshift,commander of what??,2019-01-22 23:37:00
mr_mooncat,no its still video except outdoor shots,2019-01-22 23:37:01
kamekazieguy,are they even looking at each other?,2019-01-22 23:37:03
mogunsnammo,elite group 1 eh,2019-01-22 23:37:04
lordveneral,skibus?,2019-01-22 23:37:07
metalunamutant2000,sea devils seem shorter than before,2019-01-22 23:37:09
cleotheya,"""sole survivor""",2019-01-22 23:37:09
moeaze,scibus?,2019-01-22 23:37:11
roaminganon,banned,2019-01-22 23:37:11
gumblejack,davison has said in interviews that if hes known the scripts were going to improve so much in his last season that he would have stayed on longer.,2019-01-22 23:37:14
0uchthathurt,smiethers and tarkov,2019-01-22 23:37:14
comanderskittles,@toratora_tt next time we will continue with the joke,2019-01-22 23:37:15
danichay,what names,2019-01-22 23:37:17
mylegssusan,scibus :d,2019-01-22 23:37:17
drakooooon,commander blank mod settings,2019-01-22 23:37:19
phallictrebek,the secret cervix,2019-01-22 23:37:19
lordveneral,oh my god it blinked :|,2019-01-22 23:37:20
morritzi,skibuss a clue,2019-01-22 23:37:25
moeaze,scibus????,2019-01-22 23:37:28
draugur_,banned roaminganon?,2019-01-22 23:37:30
toratora_tt,skibbous and tarpok,2019-01-22 23:37:32
mylegssusan,nice eyelashes :d,2019-01-22 23:37:33
bitstorm_,awkward meeting,2019-01-22 23:37:35
moeaze,my nibba scibus,2019-01-22 23:37:36
realmadamstan,ughhhh i hate this running gag tpdrwhofrustration tpdrwhofrustration tpdrwhofrustration,2019-01-22 23:37:39
hailfiretank,:d,2019-01-22 23:37:42
kamekazieguy,"scibus and tarpoc, the old silurian folk duo of old",2019-01-22 23:37:44
dude_wheres_my_tardis,sniff sniff,2019-01-22 23:37:44
lockark,joke,2019-01-22 23:37:47
spectatorlo_ol,:( stinky,2019-01-22 23:37:48
rafael_de8,:d,2019-01-22 23:37:52
mylegssusan,:d,2019-01-22 23:37:54
dude_wheres_my_tardis,farted in the suit :d,2019-01-22 23:37:55
metalunamutant2000,@gumblejack i agree he really got the character down this season and stories finally got good,2019-01-22 23:37:56
southernuk,they completely ignored him,2019-01-22 23:37:57
khrin_sco,i love how davidson eminates an air of nonsence even when he's being more 'serious' :p,2019-01-22 23:37:58
mclarenmercedes_,:d,2019-01-22 23:37:58
roaminganon,@draugur_ joke for the doctor shedding his clothes :d,2019-01-22 23:37:59
darknhazy,what have you been eating?!,2019-01-22 23:37:59
quiksand,farted :d,2019-01-22 23:38:00
samael75,blind feelsbadman,2019-01-22 23:38:00
wuschj,what no preipheral vision?,2019-01-22 23:38:02
manticorain,@dude_wheres_my_tardis bad sniff asd,2019-01-22 23:38:06
toratora_tt,poor moeaze,2019-01-22 23:38:08
cmc12345678war910111213,oh doctor and that space suite :),2019-01-22 23:38:10
drakooooon,sneaky,2019-01-22 23:38:10
southernuk,doctor who stealth level 100,2019-01-22 23:38:15
mikeylugo,whathaveyoubeeneatting,2019-01-22 23:38:34
darknhazy,laughing my ass off,2019-01-22 23:38:35
pup314,helmet hose not connected to anything :d,2019-01-22 23:38:36
draugur_,"ah, you failed at your meme then roaminganon, twitch wont ban their own channel, so doesn't work in here, sorry",2019-01-22 23:38:37
0uchthathurt,doc needs a breath mint :d,2019-01-22 23:38:37
jovetne,love this story. despite it being so sad.,2019-01-22 23:38:37
khrin_sco,she has the fun type of australian accent (of which there aren't many - oh yes i`m going there :p),2019-01-22 23:38:37
mylegssusan,oh my god tegan :d,2019-01-22 23:38:39
dude_wheres_my_tardis,doctor smells like farts now,2019-01-22 23:38:39
quiksand,pull my fingger tegan,2019-01-22 23:38:39
mclarenmercedes_,:d,2019-01-22 23:38:42
toratora_tt,whenever you like skittles,2019-01-22 23:38:43
jive_turkey1999,:d,2019-01-22 23:38:43
dyveklykan,do the lurch.,2019-01-22 23:38:44
joelirl,#tegansmellsittoo,2019-01-22 23:38:45
glennrules,peter davison said on a commentary of androzani was his favourite story and he wandered why they couldnt all be done like this,2019-01-22 23:38:46
kamekazieguy,it's a slow shuffle invasion,2019-01-22 23:38:48
roaminganon,:d,2019-01-22 23:38:50
fullforce101,hello all,2019-01-22 23:38:51
sabanem42,salami sandwich,2019-01-22 23:38:52
comanderskittles,i hite fish,2019-01-22 23:38:52
mitsukara,"that's not a space suite, it's an underwater suit",2019-01-22 23:38:52
pup314,salami sandwich,2019-01-22 23:38:54
dude_wheres_my_tardis,doctor..ew!,2019-01-22 23:38:54
lockark,british people makeing jokes is the most unclassy thing that has ever existed,2019-01-22 23:38:54
mogunsnammo,imagine davidson in a dark costume... discuss...,2019-01-22 23:38:55
phallictrebek,near death drowning always make me hungry,2019-01-22 23:38:56
cmc12345678war910111213,doctor thinking this suit smell - don't k is if i missed that se,2019-01-22 23:39:02
joelirl,hi fullforce101,2019-01-22 23:39:06
darknhazy,she who smelt it...,2019-01-22 23:39:09
drakooooon,:),2019-01-22 23:39:10
manticorain,@0uchthathurt 1? i think 5...,2019-01-22 23:39:11
morritzi,smells of tuna,2019-01-22 23:39:13
sequentialcircuits,acting instructions to all bbc monsters = pretend you are a pendulum,2019-01-22 23:39:19
samael75,eggsalad,2019-01-22 23:39:20
costia,egg salad,2019-01-22 23:39:21
kamekazieguy,"speak up sauvix, you're whispering again",2019-01-22 23:39:24
strawberryrosegarden,egg salad,2019-01-22 23:39:27
phallictrebek,mitch mcconnell?,2019-01-22 23:39:27
mogunsnammo,howzat!,2019-01-22 23:39:27
pup314,back in the 80's we still thought all reptiles and dinosaurs were cold blooded and thus they moved slow,2019-01-22 23:39:31
ram99a,all your ape primitive bass belong to us,2019-01-22 23:39:32
sunshift,a what commenced? i'm sorry can you speak up?,2019-01-22 23:39:34
bitstorm_,cervix?,2019-01-22 23:39:34
dude_wheres_my_tardis,@mogunsnammo he'd look great in tennants,2019-01-22 23:39:35
thefezman,@mogunsnammo that just wouldn't be cricket,2019-01-22 23:39:36
lordveneral,they walk really,2019-01-22 23:39:36
sabanem42,why do the sulrians light up when they speak?,2019-01-22 23:39:39
mogunsnammo,eggggsalaaadd,2019-01-22 23:39:40
captainjackscodpiece,the sea devils are coming. i can't stop laughing. they are so goofy! zap!!! argh!!!,2019-01-22 23:39:42
metalunamutant2000,@mogunsnammo see him as omega at end of arc of inifinty looked pretty good,2019-01-22 23:39:45
darknhazy,bouilliabasse,2019-01-22 23:39:45
khevor,sauvix? oh good. i honest thought he was calling him cervix.,2019-01-22 23:39:46
roaminganon,all your base are belong to us,2019-01-22 23:39:49
organic_fertiliser,10 sea devils shuffle 20 goto 10,2019-01-22 23:39:50
cleotheya,which part is this?,2019-01-22 23:39:55
fullforce101,hello @joelirl,2019-01-22 23:39:57
death2gnomes,you broke the cervix stabilizer!?!?,2019-01-22 23:40:01
khrin_sco,urgh why haven't they sent that brat back to grange hill yet,2019-01-22 23:40:04
drakooooon,:) who designed those guys?,2019-01-22 23:40:07
mogunsnammo,love the chat love the memes,2019-01-22 23:40:08
kineticpause,lissen,2019-01-22 23:40:12
glennrules,the commentary on this story is funny,2019-01-22 23:40:22
jovetne,classic line from turlough,2019-01-22 23:40:29
dude_wheres_my_tardis,cos this is thriiillller thriller nights,2019-01-22 23:40:30
khrin_sco,"if he was his age now, he'd have been cast as that mean king guy in game of thrones",2019-01-22 23:40:30
metalunamutant2000,"sea devils ran in 1973, now they shuffle - what happened",2019-01-22 23:40:30
mortenvmusic,acting,2019-01-22 23:40:32
sequentialcircuits,liar... hes an ira terrorist,2019-01-22 23:40:34
mogunsnammo,ill never if i was right feelsbadman,2019-01-22 23:40:37
wuschj,his airhose not connected,2019-01-22 23:40:39
kamekazieguy,"tegan, don't argue. ha, as if!",2019-01-22 23:40:42
glennrules,they bury this story,2019-01-22 23:40:43
c141c130,just told him there were more people with you,2019-01-22 23:40:54
dyveklykan,they must have been running. it was 1972.,2019-01-22 23:40:56
roaminganon,tegan <3,2019-01-22 23:41:00
dyveklykan,pedant corner.,2019-01-22 23:41:03
lordoftime2010,"face it tegan, his drowned",2019-01-22 23:41:12
mogunsnammo,heathrow 1981,2019-01-22 23:41:16
sequentialcircuits,thats how we feel too,2019-01-22 23:41:17
lautaro1346,terrorist,2019-01-22 23:41:18
toratora_tt,they age badly metalmutant,2019-01-22 23:41:21
cmc12345678war910111213,tegan is 5th doctor longest companion <3,2019-01-22 23:41:22
mortenvmusic,give up turlough,2019-01-22 23:41:56
lautaro1346,doctor=isis?,2019-01-22 23:41:56
kamekazieguy,not another mind probe?,2019-01-22 23:41:56
mylegssusan,"i hate that they cant show 80s dalek serials, is there anyway we can stream stuff on our own? :/",2019-01-22 23:41:56
fr4gal0t,hard to insult ones intelligence if you barely have any :d,2019-01-22 23:41:56
dyveklykan,"no, not the mind probe.",2019-01-22 23:41:56
jovetne,solow is creepy,2019-01-22 23:41:56
shadowvoidburn,melt his brain,2019-01-22 23:41:56
szmitten,"""he may be telling the truth but i doubt it"" helpful",2019-01-22 23:41:56
mogunsnammo,pew pew,2019-01-22 23:41:56
wolfmeister12,bruh i only watched matt smith,2019-01-22 23:41:56
darknhazy,delve into his mind... finds nothing,2019-01-22 23:41:57
cmc12345678war910111213,sneaky doctor,2019-01-22 23:41:57
c141c130,dr no vibe happening,2019-01-22 23:41:57
savoymills,the man who always would,2019-01-22 23:41:57
wolfmeister12,this is garbo without matt,2019-01-22 23:41:57
kineticpause,ps unit,2019-01-22 23:41:57
kamekazieguy,"tegan is not long, she's 5'8''",2019-01-22 23:41:57
mogunsnammo,get the gats,2019-01-22 23:41:57
spuriusfurius,everybody in the room: what the heck have you been eating,2019-01-22 23:41:57
0uchthathurt,door is open,2019-01-22 23:41:57
sunshift,matt smith is trash,2019-01-22 23:41:58
costia,open?!,2019-01-22 23:42:02
dude_wheres_my_tardis,who left the door open,2019-01-22 23:42:02
shadowvoidburn,ug stop leaving the tardis open,2019-01-22 23:42:04
quiksand,@mylegssusan on dailymotion,2019-01-22 23:42:05
kigf,unlocked?,2019-01-22 23:42:06
drakooooon,the doors unlocked,2019-01-22 23:42:06
cleotheya,why did they leave the tardis unlocked,2019-01-22 23:42:08
wolfmeister12,you're trash,2019-01-22 23:42:09
mogunsnammo,as if they can just go in the tardis,2019-01-22 23:42:10
darknhazy,who left the tardis open?,2019-01-22 23:42:10
fr4gal0t,i ate beans,2019-01-22 23:42:11
spectatorlo_ol,:( don't they ever ever lock the tardis door?,2019-01-22 23:42:13
lautaro1346,@savoymills when i see the doctle,2019-01-22 23:42:14
mortenvmusic,breaking in :|,2019-01-22 23:42:19
kineticpause,preston,2019-01-22 23:42:21
kamekazieguy,she's observant. in a room with only two dooirs,2019-01-22 23:42:23
handcancel,this story isn't bad if you make a snack during the monster part,2019-01-22 23:42:23
roaminganon,tardis is being too generous,2019-01-22 23:42:24
metalunamutant2000,"@toratora_tt they just dont reheat well after being frozen, should have used oven not",2019-01-22 23:42:29
dyveklykan,"ah, the trollzone.",2019-01-22 23:42:32
cmc12345678war910111213,noooo the door was unlocked,2019-01-22 23:42:33
dude_wheres_my_tardis,most powerful time machine and they leave the door open,2019-01-22 23:42:36
wannabeconsoletfue,pewds is 200k away from tseries we need your help!!!!,2019-01-22 23:42:39
otherdoc,they went to search through the other door and they were never seen again.,2019-01-22 23:42:41
pistachius,chameleons in there,2019-01-22 23:42:51
sequentialcircuits,the tardis a great job of protecting itself when it suits the plot...,2019-01-22 23:42:51
sunshift,i'm definitely trash,2019-01-22 23:42:52
mentalmidgetslayer,tardis is less secure than the batcave in these.,2019-01-22 23:42:52
mogunsnammo,its amazing!,2019-01-22 23:42:53
toratora_tt,more like crockpot,2019-01-22 23:42:53
lautaro1346,@savoymills when i see the doctor's daugther i laugh!!!,2019-01-22 23:42:53
joelirl,cleotheya the question is why didn't the tardis lock itself?,2019-01-22 23:42:54
mylegssusan,"@quiksand i meant host our own stream of dalek serials, like this :d",2019-01-22 23:42:55
roaminganon,intruda window,2019-01-22 23:42:59
dyveklykan,they don't sound that amazed.,2019-01-22 23:42:59
c141c130,left it unlocked again,2019-01-22 23:43:04
quiksand,doc still smells,2019-01-22 23:43:08
lesabere,me this whole marathon; whats that weird noise? stream. oh just the show.,2019-01-22 23:43:08
arbitrary_dmz,there are lost pygmy tribes in the tardis whose ancestors wandered in with the door unlocked,2019-01-22 23:43:12
garceaj,asmr,2019-01-22 23:43:16
comanderskittles,bye bye yall mr brodie sittkals needs to go,2019-01-22 23:43:16
sequentialcircuits,i hate whispering monsters,2019-01-22 23:43:17
wolfmeister12,creepo,2019-01-22 23:43:20
samael75,eggsalad,2019-01-22 23:43:21
dude_wheres_my_tardis,egg salad! sssss,2019-01-22 23:43:23
cosmic_irony,ahahahststst,2019-01-22 23:43:23
quiksand,@mylegssusan ah ok,2019-01-22 23:43:26
kineticpause,egg cellent,2019-01-22 23:43:33
cleotheya,@joelirl it's a very trusting tardis,2019-01-22 23:43:33
costia,humanity will die out before they invade,2019-01-22 23:43:34
cmc12345678war910111213,sssssss sssssssss,2019-01-22 23:43:35
mogunsnammo,eggggggsalad,2019-01-22 23:43:35
dyveklykan,cybergun cut in half.,2019-01-22 23:43:37
toratora_tt,at last,2019-01-22 23:43:38
savoymills,the asmr devils,2019-01-22 23:43:39
mortenvmusic,i am the leader now,2019-01-22 23:43:39
peaeyeennkay,@lesabere i've done that a couple of times too.,2019-01-22 23:43:41
yaysin,voldemort?,2019-01-22 23:43:42
edmendo,tpdrwhodelight ginga,2019-01-22 23:43:42
drakooooon,:),2019-01-22 23:43:43
jovetne,solow's death is the highlight of this story,2019-01-22 23:43:44
danichay,that whispering really gets through your headphones,2019-01-22 23:43:48
pk423,:),2019-01-22 23:43:53
sunshift,:d,2019-01-22 23:43:56
pup314,i want a salami sandwich,2019-01-22 23:44:00
joelirl,tegan wants egg salad,2019-01-22 23:44:01
marianunez40,"@sequentialcircuits reminds me of ""the whisper song"". lol.",2019-01-22 23:44:02
toratora_tt,it was at that moment.....,2019-01-22 23:44:04
mogunsnammo,demonstration,2019-01-22 23:44:06
roaminganon,tegan,2019-01-22 23:44:07
dyveklykan,the lurked and soon the myrka,2019-01-22 23:44:13
mogunsnammo,lurking,2019-01-22 23:44:16
morritzi,silence!,2019-01-22 23:44:16
jovetne,maddox is compromised,2019-01-22 23:44:23
wolfmeister12,this acting is lowkey real bad,2019-01-22 23:44:25
failedvegan,is chameleon in the tardis yet?,2019-01-22 23:44:26
toratora_tt,tegan confirmed lurker,2019-01-22 23:44:26
dyveklykan,how he recognize it?,2019-01-22 23:44:36
mogunsnammo,lurk of rassilon,2019-01-22 23:44:42
garceaj,silurians!,2019-01-22 23:44:45
jovetne,"@failedvegan yes, kamelion is aboard",2019-01-22 23:44:55
metalunamutant2000,seadevils have their own asmr youtube channel,2019-01-22 23:44:55
creamypjg,doctah,2019-01-22 23:44:56
mortenvmusic,"right, cut it open!",2019-01-22 23:45:02
mogunsnammo,booo ya!,2019-01-22 23:45:02
kineticpause,pew,2019-01-22 23:45:03
hernco,"""doctor, i am the one wearing tiny nes controllers on my collar, so i'm in command!""",2019-01-22 23:45:05
roaminganon,"these guys, always with the shoot first and ask questions later",2019-01-22 23:45:17
creamypjg,:d,2019-01-22 23:45:27
darknhazy,and you didn't listen to the doctor because?,2019-01-22 23:45:28
mortenvmusic,he knew,2019-01-22 23:45:28
peeweeheeman,are they wearing trash bags?,2019-01-22 23:45:35
drakooooon,nice sized outfit imo,2019-01-22 23:45:37
spectatorlo_ol,:( humans are the worst,2019-01-22 23:45:44
mogunsnammo,doctah knows,2019-01-22 23:45:49
joelirl,release thr krackin,2019-01-22 23:45:53
kigf,release the kraken!,2019-01-22 23:45:55
drakooooon,comfy size,2019-01-22 23:45:57
mr_mooncat,no not the myrka,2019-01-22 23:45:57
mylegssusan,"i cant take this, its so boring :( i'll be back for planet of fire",2019-01-22 23:46:01
kineticpause,ooh,2019-01-22 23:46:01
vonghorst,here it comes...the greatest monster ever!!,2019-01-22 23:46:01
jovetne,the sea warrior costumes are excellent,2019-01-22 23:46:03
spidweb,release the pantomime horse!,2019-01-22 23:46:03
ardyn5,can we not release the myrka?,2019-01-22 23:46:04
toratora_tt,not the murkah,2019-01-22 23:46:06
boonhoggenbeck,release the merkin?,2019-01-22 23:46:06
mogunsnammo,murrrkerrrr,2019-01-22 23:46:08
drakooooon,:),2019-01-22 23:46:08
mightyjone,doctor nose,2019-01-22 23:46:09
quiksand,silurians :(,2019-01-22 23:46:10
