Nick,Message,Timestamp
ooevil_goatoo369,the only king i acknowledge is arthur,2019-01-22 22:17:15
hobbitdude13,too bad we can't have the five doctors after this,2019-01-22 22:17:18
bearchylls,the black knight always triumphs!,2019-01-22 22:17:18
metebelis3,none shall pass,2019-01-22 22:17:18
antaries7,finish him!,2019-01-22 22:17:19
dimfringes,absolute worst outfit of all the doctors. change my mind.,2019-01-22 22:17:22
jphamlore,the meddling monk i think wanted to improve humanity.,2019-01-22 22:17:22
hayleymdraws,dilly dilly!,2019-01-22 22:17:25
draugur_,spamming nonsense again hayleymdraws?,2019-01-22 22:17:31
redqueenanya,"laura_page well in the past there's less to relate to as a fixed point, as in the timewar in regards to 9, 10, 11 and 12 - classic doctor is more exploring aspects of himself me thinks?",2019-01-22 22:17:38
ram99a,"come sir, dispatch",2019-01-22 22:17:44
toratora_tt,if i may make so bold,2019-01-22 22:17:45
id6016,lord doctor,2019-01-22 22:17:48
lancelive,i want a king john/king james team-up episode,2019-01-22 22:17:52
dyveklykan,where is this in relation to the crusades?,2019-01-22 22:17:52
ezco81,come sir! dispatch!,2019-01-22 22:17:55
rafael_de8,@dimfringes even worst then 6th's?,2019-01-22 22:17:56
ram99a,next time i'm late for work i'm going to yell that at my boss,2019-01-22 22:17:57
itsjayfolks,"instead of blood, the demon demands ""the secret ingredient"" :)",2019-01-22 22:18:02
laura_page,@handcancel agree 100% i'm not picking favs i'm pointing something out that made sense to me,2019-01-22 22:18:02
terry_cooper,you jest sir!,2019-01-22 22:18:07
redqueenanya,"draugur_ it's a tough job, but someone has to do it.",2019-01-22 22:18:07
hobbitdude13,@dimfringes wait til we get to 6.,2019-01-22 22:18:07
modelchili,dispatch my amazon package,2019-01-22 22:18:07
xeneri,hi master!,2019-01-22 22:18:08
roaminganon,i wonder if the doctor still has those crusader clothes?,2019-01-22 22:18:12
kineticpause,dishonoured,2019-01-22 22:18:15
spidweb,this would've been a great episode to reintroduce a very very angry meddling monk.,2019-01-22 22:18:17
yavichan,the master - now i see it x) didn't have seen it when i watched it the first time :d i was really surprised last summer,2019-01-22 22:18:21
draugur_,redqueenanya tpdrwhohappy,2019-01-22 22:18:29
jphamlore,"in the three doctors, the first called the third and second a ""dandy and a clown"".",2019-01-22 22:18:30
mogunsnammo,never u mind new guy who just walked in here,2019-01-22 22:18:30
dyveklykan,king john and king james really would be a time travel episode.,2019-01-22 22:18:31
ram99a,"how did 'come sir, dispatch,' not end up with is this necessary?",2019-01-22 22:18:40
mentalmidgetslayer,2 actors in this doctor were in top secret,2019-01-22 22:18:43
handcancel,@laura_page indubitably,2019-01-22 22:18:44
cmc12345678war910111213,@jphamlore there is going to be a audio of meeting coming soon this year i think,2019-01-22 22:18:46
fr4gal0t,is this the castrovalva set?,2019-01-22 22:18:48
dyveklykan,another way of keeping warm.,2019-01-22 22:18:53
roaminganon,wasn't the monk ultimately stuck at the north or south pole at the end of his second appearance?,2019-01-22 22:18:57
drakooooon,:) i sense a history lesson,2019-01-22 22:18:58
rafael_de8,keep warm :p,2019-01-22 22:18:59
vivtheimplier,led,2019-01-22 22:19:00
kineticpause,bed,2019-01-22 22:19:01
jphamlore,they should bring back the meddling monk for these medieval episodes.,2019-01-22 22:19:02
kuupaorc,"@spidweb sadly, peter butterworth had died a few years previous.",2019-01-22 22:19:05
polaritylolol,:),2019-01-22 22:19:11
spectatorlo_ol,1215,2019-01-22 22:19:16
mogunsnammo,nyssa?,2019-01-22 22:19:18
jovetne,"""another way of keeping warm"" :d oh naughty doctor",2019-01-22 22:19:19
ram99a,good ol 1066,2019-01-22 22:19:23
gumblejack,notice turlough doesnt walk much? mark strickson was badly injured doing the floating scenes in the last story and couldnt walk properly.,2019-01-22 22:19:29
mikasnape,this is at bodiam castle. i've been there. thought it looked familiar,2019-01-22 22:19:32
spidweb,"it's ok. the meddling monk is actually about to appear, but this is after he changed his name.",2019-01-22 22:19:32
rafael_de8,in london 1215 :p,2019-01-22 22:19:36
laura_page,"@redqueenanya fair enough, now that i've seen the older classics i can relate to the personalities in a way i had not before",2019-01-22 22:19:45
thedoctoroftheuniverse,must be full of fleas,2019-01-22 22:19:45
fuzzycorona,london 1215,2019-01-22 22:19:47
handcancel,@gumblejack ah did not that,2019-01-22 22:19:59
mentalmidgetslayer,they used this for pro-monarch propaganda. he was indeed forced.,2019-01-22 22:19:59
mistersp00n,doctor's secrets of history!,2019-01-22 22:20:00
howel,london 1215,2019-01-22 22:20:00
hobbitdude13,why this lady wear a chessboard as a dress,2019-01-22 22:20:23
redqueenanya,laura_page agreed :3,2019-01-22 22:20:26
drakooooon,nice costume,2019-01-22 22:20:27
ram99a,great accent,2019-01-22 22:20:42
brian5069,five doctors next.,2019-01-22 22:20:45
jollymark,master,2019-01-22 22:20:45
caldyz74,a scot?,2019-01-22 22:20:49
dyveklykan,i forgot about the french.,2019-01-22 22:20:50
mogunsnammo,gingernut ainley,2019-01-22 22:20:53
pup314,anthony ainley again in disguise,2019-01-22 22:20:57
lancelive,:( french accent,2019-01-22 22:20:57
vivtheimplier,accent,2019-01-22 22:21:00
spidersplat,indian accent :d,2019-01-22 22:21:01
mitsukara,i've never seen this serial but i bet the king is the master in disguise or something,2019-01-22 22:21:01
taiki14x,master,2019-01-22 22:21:04
laura_page,"gumblejacks, gumblejacks, gumblejacks",2019-01-22 22:21:05
mogunsnammo,acting,2019-01-22 22:21:11
ram99a,who? no idea who you're talking about,2019-01-22 22:21:12
whatis9,what kind of crazy accent is that?,2019-01-22 22:21:13
comedyfish_twitch,good moaning....,2019-01-22 22:21:16
dyveklykan,erm,2019-01-22 22:21:16
jovetne,@mitsukara nope,2019-01-22 22:21:18
polaritylolol,speak,2019-01-22 22:21:22
changewinds,the lady have a chessboard for a dress?,2019-01-22 22:21:24
drakooooon,hands on experience,2019-01-22 22:21:25
jive_turkey1999,ainley and his accent skills,2019-01-22 22:21:25
hobbitdude13,dammit man take the marbles out of your mouth,2019-01-22 22:21:28
ram99a,y'all are seeing what's his name everywhere.,2019-01-22 22:21:29
gumblejack,@laura_page yes? yes? yes?,2019-01-22 22:21:36
spectatorlo_ol,what do you here boy,2019-01-22 22:21:37
voldsrud,@whatis9 scotindiench,2019-01-22 22:21:41
ram99a,iron maiden. metal alert,2019-01-22 22:21:41
mistersp00n,fun is his purpose,2019-01-22 22:21:42
dyveklykan,anachronism?,2019-01-22 22:21:46
rafael_de8,iron maiden :),2019-01-22 22:21:47
gridbug,nsfw,2019-01-22 22:21:47
howel,iron maiden :),2019-01-22 22:21:56
kineticpause,fill her,2019-01-22 22:21:56
mitsukara,he's not? interesting,2019-01-22 22:22:04
polaritylolol,oh no,2019-01-22 22:22:10
ooevil_goatoo369,an iron maiden excellent,2019-01-22 22:22:11
bigbadbull2000,"such a brave warrior, that guy",2019-01-22 22:22:13
logan_five,master again,2019-01-22 22:22:18
brickie78,it's professor moorhouse from mummy on the orient express,2019-01-22 22:22:19
ram99a,boo engine,2019-01-22 22:22:21
jovetne,why the king's champion sound french?,2019-01-22 22:22:22
hobbitdude13,i am french! can you not tell from my outrageous accent!?,2019-01-22 22:22:27
gbthevamp,:d totally him.,2019-01-22 22:22:28
reeve2,"iron maidens gonna get you, no matter how far!",2019-01-22 22:22:31
handcancel,how did they shave in the 1200s?,2019-01-22 22:22:31
strangedave,so how he what a engine is?,2019-01-22 22:22:32
bitstorm_,cant even understand him,2019-01-22 22:22:34
brickie78,"also, iron maidens almost certainly didn't exist in the middle ages",2019-01-22 22:22:39
sayhellotindog,i'm guessing turlough is the master in disguise,2019-01-22 22:22:40
fuzzycorona,man. peter pevensie is being a d***,2019-01-22 22:22:41
polaritylolol,mlady,2019-01-22 22:22:46
hobbitdude13,@handcancel with enormous difficulty,2019-01-22 22:22:53
dyveklykan,"the french run the country, you know. but don't tell anyone.",2019-01-22 22:22:55
modelchili,english nobility all spoke french around this time anyway,2019-01-22 22:22:56
toratora_tt,il est vraiment francais,2019-01-22 22:23:00
watch_it_spaceman,"as much as i loved anthony ainley's acting, that was one of the most horrendious french accents i've ever heard.",2019-01-22 22:23:02
doctor_whoodle_doodle,@pup314 anthony ainley????? i thought sir gilles was portrayed by james stoker. (as if jnt thought we wouldn't see through that one).,2019-01-22 22:23:07
zekrown_,whence come you?,2019-01-22 22:23:09
rafael_de8,attire,2019-01-22 22:23:13
c141c130,is that stone casket (?) the master's tardis?,2019-01-22 22:23:16
comanderskittles,@toratora_tt if my ex the master comes on screen can we make out to make him jeluess?,2019-01-22 22:23:18
hobbitdude13,@sayhellotindog the doctor is the master in disguise. 4d,2019-01-22 22:23:19
logan_five,french guy is master underneath all that makeup,2019-01-22 22:23:28
mrgamingblitz,laughing my ass off gotem,2019-01-22 22:23:39
jovetne,@c141c130 yes,2019-01-22 22:23:39
gumblejack,"@jovetne at this time, the english crown still controlled parts of northern france.",2019-01-22 22:23:40
toratora_tt,with pleasure skittles,2019-01-22 22:23:44
drakooooon,:d,2019-01-22 22:23:52
michebelfast,if that sword had a edge frank wink windsor would just have cut a finger off.,2019-01-22 22:24:00
serenity39,like not,2019-01-22 22:24:08
brickie78,ranulf is going to try and sell us an over-50s with free carriage clock any moment,2019-01-22 22:24:14
ram99a,y'all are hallucinating. that's legit a french knight,2019-01-22 22:24:14
c141c130,sweet. the game is afoot.,2019-01-22 22:24:26
jovetne,@gumblejack it was more of a joke on his awful accent,2019-01-22 22:24:30
terry_cooper,not the mama,2019-01-22 22:25:04
toratora_tt,je sais bien qu'il est un chevalier,2019-01-22 22:25:06
jovetne,i'm craving fried chicken,2019-01-22 22:25:12
oliviahubble,hey,2019-01-22 22:25:15
gumblejack,@jovetne but that accent is flawless!,2019-01-22 22:25:20
rafael_de8,"""you can trust us"" ""oh, ok now i can trust you"" :d",2019-01-22 22:25:26
brickie78,"oh, ok then. i trust you",2019-01-22 22:25:30
cupsandlantern,"he was just about to draw his sword, not it's all ""join my household"".... :d",2019-01-22 22:25:34
michebelfast,i think that horse is the master in disguise.,2019-01-22 22:25:46
kineticpause,blue engine,2019-01-22 22:25:48
vicirate,i thought you couldn't move the tardis?,2019-01-22 22:25:52
xerxesbeat,this period was clearly renowned for it's shaving kit,2019-01-22 22:25:58
spidersplat,a very stable man :d,2019-01-22 22:26:05
toratora_tt,why is tegan in her beachwear?,2019-01-22 22:26:05
qwurky1,@michebelfast :d,2019-01-22 22:26:08
pup314,naw that horse is a zygon,2019-01-22 22:26:11
gridbug,give us your lupins,2019-01-22 22:26:13
srchow,french person in a british show in the 70's... he must be evil!,2019-01-22 22:26:19
rafael_de8,the castle is the master in disguise,2019-01-22 22:26:22
jovetne,@pup314 rotfl!,2019-01-22 22:26:25
brickie78,@srchow 80s,2019-01-22 22:26:35
dyveklykan,i happen to this is the lupin express.,2019-01-22 22:26:37
drakooooon,:d,2019-01-22 22:26:38
zennythetroll,what counts as classic who,2019-01-22 22:26:46
terry_cooper,"estram, you say?",2019-01-22 22:26:51
srchow,i wanted to correct that,2019-01-22 22:26:51
caldyz74,this is 1980 si think?,2019-01-22 22:26:57
srchow,but got distracted,2019-01-22 22:26:58
heeeeem,every single atom on earth is the master in disguise.,2019-01-22 22:26:58
mclarenmercedes_,ok that is clearly the master,2019-01-22 22:26:59
paulstargasm,looks like eddie marsan in a ginger wig,2019-01-22 22:26:59
lancelive,"@zennythetroll 1963-1989, basically",2019-01-22 22:27:07
jovetne,"@zennythetroll depends on who you ask. if you ask me, the original tv run.",2019-01-22 22:27:09
paulstargasm,tyrion!,2019-01-22 22:27:10
gbthevamp,"dennis moore, dennis moore, riding through the night...",2019-01-22 22:27:12
drakooooon,:d,2019-01-22 22:27:12
butchima,:p tyler1,2019-01-22 22:27:14
toratora_tt,gilles what?,2019-01-22 22:27:16
spidersplat,you lie now die :),2019-01-22 22:27:16
mightyjone,master of disguise,2019-01-22 22:27:18
rafael_de8,that dwarf is the master in disguise,2019-01-22 22:27:18
pup314,any who before the 1996 film,2019-01-22 22:27:20
spectra_twilight,what if this entire scenario is just an errant thought in the master's mind?,2019-01-22 22:27:20
hobbitdude13,peter dinklage: the early roles,2019-01-22 22:27:22
mistersp00n,"careful, doc. the pellet with the is in the vessel with the pessel.",2019-01-22 22:27:22
dyveklykan,minions.,2019-01-22 22:27:25
reeve2,@zennythetroll 1st to 7th doctor (1963-1989). many also include the 1996 tv movie as classic who also,2019-01-22 22:27:30
howel,:d,2019-01-22 22:27:36
toratora_tt,:d tyler1,2019-01-22 22:27:36
strangedave,:d,2019-01-22 22:27:44
vivtheimplier,sass,2019-01-22 22:27:45
doctor_whoodle_doodle,@zennythetroll anything up to the end of the original run of stories in 1989.,2019-01-22 22:27:47
mightyjone,the table is the master in disguise,2019-01-22 22:27:49
sayhellotindog,court jester is the master on his knees,2019-01-22 22:27:50
zennythetroll,is mr bean included in classich who?,2019-01-22 22:27:54
gridbug,careful where you grab that,2019-01-22 22:28:03
josephgioielli,@mistersp00n but the flagon with the dragon has the brew that is true,2019-01-22 22:28:04
strawberryrosegarden,watch where you're putting your hands on that thing :d,2019-01-22 22:28:04
metebelis3,my in-ter-galactic space pants,2019-01-22 22:28:07
jovetne,@zennythetroll no.,2019-01-22 22:28:09
caldyz74,wee man!,2019-01-22 22:28:09
mogunsnammo,have we already had you cant mend people can you ???,2019-01-22 22:28:09
bigbadbull2000,:d @sayhellotindog,2019-01-22 22:28:10
qwurky1,"@zennythetroll no, but roan atkinson did a who parody called the curse of fatal death",2019-01-22 22:28:26
zennythetroll,:d dwarf,2019-01-22 22:28:26
drakooooon,:d,2019-01-22 22:28:28
gumblejack,every character is actually the master but the castle is made of piled up zygons.,2019-01-22 22:28:28
spidweb,"tegan's expressions here are great. ""more of this nonsense. might as well enjoy dinner.""",2019-01-22 22:28:28
mightyjone,the cooked chicken is the master in disguise,2019-01-22 22:28:30
toratora_tt,dont be silly,2019-01-22 22:28:33
niklavek,;utes!,2019-01-22 22:28:35
modelchili,a lewt!,2019-01-22 22:28:42
zennythetroll,i know thats what i meant @qwurky1,2019-01-22 22:28:44
paulstargasm,play stairway to heaven,2019-01-22 22:28:45
brickie78,"this is the 600th episode of doctor who, by the way",2019-01-22 22:28:50
warrensburgh,prepare to have this song stuck in your head for the rest of the day,2019-01-22 22:28:50
rafael_de8,"mate, your instrument is twisted :d",2019-01-22 22:28:51
kineticpause,lute,2019-01-22 22:28:51
caldyz74,rowan^^,2019-01-22 22:28:54
terry_cooper,he's going to sing karma kamelion,2019-01-22 22:28:54
howel,sourpls sourpls sourpls sourpls,2019-01-22 22:28:57
xeneri,let us have the lutes,2019-01-22 22:28:58
dyveklykan,the two ronnies musical number.,2019-01-22 22:28:58
vivtheimplier,freebird,2019-01-22 22:29:00
lockark,play free bird,2019-01-22 22:29:00
zennythetroll,green sleeves,2019-01-22 22:29:01
captainjotaro,this singing.,2019-01-22 22:29:01
london_1965_,:d this song,2019-01-22 22:29:02
gridbug,tablehere,2019-01-22 22:29:03
spidweb,freebird was played a lot slower in the 12th century.,2019-01-22 22:29:03
savoymills,what a tune,2019-01-22 22:29:04
jive_turkey1999,sourpls tpdrwhopain,2019-01-22 22:29:05
mistersp00n,doctor is disgusted,2019-01-22 22:29:07
toratora_tt,sourpls,2019-01-22 22:29:07
drakooooon,:d,2019-01-22 22:29:07
voldsrud,banger,2019-01-22 22:29:08
tehepicjack,crusade tunes,2019-01-22 22:29:08
michebelfast,we sing in praise of total waaaaar about the saracen we abhoooor,2019-01-22 22:29:10
chumbucket66,sourpls,2019-01-22 22:29:11
itsjayfolks,"i do this at open mics, it kills",2019-01-22 22:29:12
c0rdyburr0ws,sourpls,2019-01-22 22:29:14
cheesyfreezey,sourpls,2019-01-22 22:29:14
brickie78,"anyway, here's wonderwall",2019-01-22 22:29:14
dyveklykan,not joe auton.,2019-01-22 22:29:16
bigbadbull2000,this renissance reenactment dinner is lit!!!,2019-01-22 22:29:17
khakicactus,sourpls,2019-01-22 22:29:17
lancelive,i sincerely like this song,2019-01-22 22:29:17
jovetne,love me a lute,2019-01-22 22:29:18
mightyjone,the lute is the master in disguise,2019-01-22 22:29:19
mclarenmercedes_,this is awful,2019-01-22 22:29:20
heeeeem,play classical gas.,2019-01-22 22:29:21
london_1965_,song stuck in the head,2019-01-22 22:29:25
drakooooon,:d soloist,2019-01-22 22:29:26
reeve2,saaaaaawwwdh,2019-01-22 22:29:26
howel,sourpls,2019-01-22 22:29:27
spidersplat,:(,2019-01-22 22:29:28
ram99a,everyone sing along,2019-01-22 22:29:28
doctor_whoodle_doodle,@mogunsnammo yes. it was peter davison's third story in his first series. this is the last story of his second series.,2019-01-22 22:29:32
lwells94ffc,god bless peter capaldi,2019-01-22 22:29:32
niklavek,neat song bruh,2019-01-22 22:29:33
hobbitdude13,i don't normally dig short on women but tegan makes it look good,2019-01-22 22:29:33
johnnyjlc,:) that 3 pack of smoks voice,2019-01-22 22:29:35
rafael_de8,in the last chance salooon!,2019-01-22 22:29:35
changewinds,another musical episode?,2019-01-22 22:29:36
c141c130,we need some 1st doctor singing here. it sounded better.,2019-01-22 22:29:36
southernuk,1315 pop idol was a bit naff,2019-01-22 22:29:37
luduvir,eternity,2019-01-22 22:29:37
zekrown_,:(,2019-01-22 22:29:39
margflower,sick beat,2019-01-22 22:29:40
toratora_tt,sourpls,2019-01-22 22:29:41
costia,clap,2019-01-22 22:29:42
gridbug,[applause],2019-01-22 22:29:43
savoymills,wonderwall!!,2019-01-22 22:29:45
ram99a,that horrible french accent,2019-01-22 22:29:45
dyveklykan,and now for generic rnb.,2019-01-22 22:29:48
illusivevetinari,@mightyjone he like being fiddled with,2019-01-22 22:29:51
mightyjone,itll never be a hit,2019-01-22 22:29:51
cmc12345678war910111213,all sharing a and music ahhhhhhh,2019-01-22 22:29:56
mitsukara,scootage!,2019-01-22 22:29:57
toratora_tt,great words,2019-01-22 22:29:57
itsjayfolks,lute is an anagram of antony ainley,2019-01-22 22:29:58
margflower,blood upon the sawdust at the last chance saloon,2019-01-22 22:30:01
hobbitdude13,freebird!,2019-01-22 22:30:03
niklavek,never say never more than twice,2019-01-22 22:30:10
toratora_tt,iron maiden,2019-01-22 22:30:14
mistersp00n,"we chat along with doc-tor whooo, to some of us this ep is newwww",2019-01-22 22:30:14
kineticpause,fill her,2019-01-22 22:30:16
sleepydog404,is he french or welsh?,2019-01-22 22:30:23
zennythetroll,is the curse of the fatal death classic?,2019-01-22 22:30:27
sincerelysulu,sooo we diid,2019-01-22 22:30:28
dimfringes,jefery with one f jefrey,2019-01-22 22:30:34
caldyz74,france was not 1 country back then.,2019-01-22 22:30:41
metalunamutant2000,@ram99a i think you mean zat utrage-us ackzent!,2019-01-22 22:30:43
mightyjone,lute is an anagram of torchwood,2019-01-22 22:30:44
ram99a,such mendacity,2019-01-22 22:30:44
sans358,soooo we did,2019-01-22 22:30:45
tehepicjack,hey it's tremas!,2019-01-22 22:30:51
sayhellotindog,ooh ren,2019-01-22 22:30:51
illusivevetinari,"@zennythetroll it is not canon, so no",2019-01-22 22:30:53
changewinds,that french sounds a bit like bad indian,2019-01-22 22:30:57
drakooooon,didnt mentasity is a word,2019-01-22 22:31:00
realmadamstan,is he supposed to be pakistani?,2019-01-22 22:31:04
jovetne,"@zennythetroll it's nothing. it's outside of canon, it's a parody spoof",2019-01-22 22:31:04
toratora_tt,shebamshebomshaboom!,2019-01-22 22:31:08
cmc12345678war910111213,toying with the doctor,2019-01-22 22:31:17
zennythetroll,no its canon!,2019-01-22 22:31:19
spidweb,i want a doctor who bad accent supercut.,2019-01-22 22:31:20
lockark,doctor!,2019-01-22 22:31:23
ram99a,oh darn they getting medieval,2019-01-22 22:31:26
spectra_twilight,doctor is questioning your taste. you can't take that sitting down.,2019-01-22 22:31:39
modelchili,slap,2019-01-22 22:31:39
sincerelysulu,:d,2019-01-22 22:31:39
ram99a,we are in england,2019-01-22 22:31:41
spidweb,ah am insooolted!,2019-01-22 22:31:42
vivtheimplier,pass,2019-01-22 22:31:43
rafael_de8,a glove slap :),2019-01-22 22:31:44
southernuk,oh snap,2019-01-22 22:31:45
sans358,its time to rumble,2019-01-22 22:31:45
c0rdyburr0ws,:p,2019-01-22 22:31:45
gridbug,rekt,2019-01-22 22:31:46
xeneri,insulted! twap,2019-01-22 22:31:47
dimfringes,slap him with your celery!,2019-01-22 22:31:48
ckormac,nice comeback,2019-01-22 22:31:48
itsjayfolks,quality of my footwork,2019-01-22 22:31:50
howel,:d,2019-01-22 22:31:53
kuupaorc,we are in england,2019-01-22 22:31:53
mistersp00n,quality footwork incoming,2019-01-22 22:31:54
dyveklykan,where is that line from?,2019-01-22 22:31:54
bitstorm_,what? :),2019-01-22 22:31:54
mightyjone,"buongiorno , je suis francais!",2019-01-22 22:31:55
ooevil_goatoo369,queensbury rules,2019-01-22 22:31:56
royal_hyena,i thought time lords could recognise each other?,2019-01-22 22:31:57
drakooooon,skills,2019-01-22 22:31:57
sans358,get ready to rummmmbbllleeeee,2019-01-22 22:31:57
niklavek,good luck!,2019-01-22 22:31:57
strawberryrosegarden,more swordfighting doc :p,2019-01-22 22:31:58
c141c130,quality of the footwork,2019-01-22 22:32:00
gbthevamp,it's almost like he's doing bad french canadian. i can't,2019-01-22 22:32:00
xeneri,fencing!,2019-01-22 22:32:01
mclarenmercedes_,a second swordfight with the master,2019-01-22 22:32:01
voldsrud,is this necessary?,2019-01-22 22:32:01
cmc12345678war910111213,:d sord fight challenge,2019-01-22 22:32:01
sayhellotindog,this is nighthawk calling,2019-01-22 22:32:04
kineticpause,footwork,2019-01-22 22:32:05
bitstorm_,some fire from the dr at last,2019-01-22 22:32:05
khakicactus,quality footwork time,2019-01-22 22:32:06
zennythetroll,look at thoe sfeet!,2019-01-22 22:32:09
hobbitdude13,the return of ikeaaaa,2019-01-22 22:32:09
howel,:p,2019-01-22 22:32:10
valeyard_x,i really hope that isn't the master!,2019-01-22 22:32:11
peaeyeennkay,exercise,2019-01-22 22:32:11
d2owi,if this is 13th century england wouldn't all the lords be french? :),2019-01-22 22:32:13
chumbucket66,fightin hand,2019-01-22 22:32:17
brian5069,fighting makes the doctor hungrey.,2019-01-22 22:32:17
jive_turkey1999,quality footwork returns tpdrwhocurious,2019-01-22 22:32:18
brickie78,no stunt performers here,2019-01-22 22:32:19
rafael_de8,quality swordwork,2019-01-22 22:32:20
mclarenmercedes_,use the venusian ikea,2019-01-22 22:32:20
cmc12345678war910111213,@mistersp00n :),2019-01-22 22:32:20
dimfringes,worst dressed doctor ever,2019-01-22 22:32:20
peaeyeennkay,good job there's a lot of food about.,2019-01-22 22:32:23
mightyjone,akiiiiiiiiiiiiiraaaaaaaaaaaa,2019-01-22 22:32:25
vivtheimplier,qualityfootwork,2019-01-22 22:32:27
spidweb,"""i'm french! why do you think i have this outrageous accent?""",2019-01-22 22:32:27
jovetne,@valeyard_x keep hoping,2019-01-22 22:32:27
sincerelysulu,quality footwork,2019-01-22 22:32:30
ram99a,i'm not left handed,2019-01-22 22:32:32
metalunamutant2000,footwork,2019-01-22 22:32:34
savoymills,not good enough,2019-01-22 22:32:35
brian5069,quality footwork.,2019-01-22 22:32:36
spectra_twilight,quite a light iron maiden.,2019-01-22 22:32:36
modelchili,@d2owi they'd be speaking french yes,2019-01-22 22:32:37
cjmac_,footwork,2019-01-22 22:32:37
strawberryrosegarden,he's gonna need a salami sandwich after this :),2019-01-22 22:32:37
nativecosmonaut,footwork!,2019-01-22 22:32:38
tehepicjack,he did footwork,2019-01-22 22:32:40
rafael_de8,footwork :p,2019-01-22 22:32:40
paulstargasm,the doctor's mighty foot!,2019-01-22 22:32:40
mrkaharvey,footwork,2019-01-22 22:32:41
xeneri,ikea,2019-01-22 22:32:41
gridbug,that was quality,2019-01-22 22:32:41
bigbadbull2000,davidson with the fight cheorrography,2019-01-22 22:32:42
savoymills,footwork,2019-01-22 22:32:42
kattistrof,"quality footwork, doctor!",2019-01-22 22:32:42
comedyfish_twitch,wonder if the doctor is getting hungry? sammich??\,2019-01-22 22:32:43
doctor_whoodle_doodle,quality footwork!!!!,2019-01-22 22:32:43
id6016,quality fight scene,2019-01-22 22:32:44
leeegenden,"such bad acting, fighting with plastic",2019-01-22 22:32:45
ckormac,when the phrase 100 years too soon to challenge me may hold water,2019-01-22 22:32:46
kineticpause,footwork,2019-01-22 22:32:46
sayhellotindog,there can be only one!,2019-01-22 22:32:48
moneyjuicedaddy,"i've never heard such a bad french accent, and i live in quebec",2019-01-22 22:32:48
draugur_,tpdrwhoshock not as good with a sword as tpdrwhowhat,2019-01-22 22:32:49
babu_02,ikeea,2019-01-22 22:32:49
drakooooon,home advantage,2019-01-22 22:32:49
talyus_gohrann,george lucas level of fight choreography!!!,2019-01-22 22:32:51
paulstargasm,not seen since who 3,2019-01-22 22:32:51
lockark,this is the dark of sword fights,2019-01-22 22:32:53
mclarenmercedes_,quality footwork doc,2019-01-22 22:32:56
changewinds,time for a sandwich,2019-01-22 22:32:58
spectra_twilight,not the food. be more careful!,2019-01-22 22:33:00
c141c130,stage fighting 101,2019-01-22 22:33:00
mitsukara,all this exercise will make him hungry,2019-01-22 22:33:02
captainjotaro,doctor! show him your quality footwork!,2019-01-22 22:33:03
ram99a,wait,2019-01-22 22:33:05
metebelis3,oh my god just realised torchwood is an anagram!! d'oh cot row,2019-01-22 22:33:09
ram99a,i'm shocked,2019-01-22 22:33:11
spidweb,oh no! it's the time meddler!,2019-01-22 22:33:13
spidersplat,wow such acting somebody give em an oscar :d,2019-01-22 22:33:13
metalunamutant2000,my name is tegan. you killed my auntie vanessa. prepare to die,2019-01-22 22:33:13
dyveklykan,see my rude weapon.,2019-01-22 22:33:15
draugur_,the master tpdrwhoshock,2019-01-22 22:33:16
bigbadbull2000,gasp!!!!,2019-01-22 22:33:16
lancelive,gasp :(,2019-01-22 22:33:16
mitsukara,why wasn't any of this in the trailer?,2019-01-22 22:33:17
comanderskittles,@toratora_tt come here baby,2019-01-22 22:33:17
valeyard_x,oh no! it's the master!!!,2019-01-22 22:33:17
ram99a,how could it be him?,2019-01-22 22:33:18
luduvir,master,2019-01-22 22:33:18
xeneri,hi master!,2019-01-22 22:33:19
reppter99,woah,2019-01-22 22:33:19
dimfringes,it was that guy !!!,2019-01-22 22:33:20
creeping_malaise,footwork!,2019-01-22 22:33:20
captainjotaro,the master!!,2019-01-22 22:33:20
hobbitdude13,what a twist!,2019-01-22 22:33:21
josephgioielli,dah dauh dhuuuuun,2019-01-22 22:33:22
cupoftea0,it's the master,2019-01-22 22:33:23
savoymills,naive,2019-01-22 22:33:23
howel,:p,2019-01-22 22:33:23
sayhellotindog,omg!,2019-01-22 22:33:24
ram99a,naive hanger,2019-01-22 22:33:25
coffeefilter,nooo! shocked..shocked i tell you,2019-01-22 22:33:25
id6016,its the master,2019-01-22 22:33:25
adomnom,classic,2019-01-22 22:33:25
brian5069,my dear doctor.,2019-01-22 22:33:26
mclarenmercedes_,master i knew it,2019-01-22 22:33:26
mitsukara,"oh, okay then",2019-01-22 22:33:26
b_the1,master hanger,2019-01-22 22:33:27
mightyjone,remastered,2019-01-22 22:33:27
london_1965_,oh noes,2019-01-22 22:33:27
sincerelysulu,of course :d,2019-01-22 22:33:27
strawberryrosegarden,"like gasp, the chat didn't totally spooilt hat for me",2019-01-22 22:33:27
mrkaharvey,god i love that line,2019-01-22 22:33:28
costia,no way,2019-01-22 22:33:28
jive_turkey1999,master!!,2019-01-22 22:33:29
kuupaorc,what a surprise!,2019-01-22 22:33:30
changewinds,master hanger,2019-01-22 22:33:30
cmc12345678war910111213,doctor and master fight version 2 :),2019-01-22 22:33:30
loth_nl,"oh no, it's the mastah",2019-01-22 22:33:30
tharwania,:(,2019-01-22 22:33:31
howel,:(,2019-01-22 22:33:31
